pair,file1,file2,start,end,length,region,breakdown,other_ff_fraction,n_cal_tables,cal_tables
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d0b,0x2d0c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d22,0x2d24,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d3a,0x2d3c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d53,0x2d54,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d6b,0x2d6c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d83,0x2d84,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2d9b,0x2d9c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2db3,0x2db4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2dcb,0x2dcc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2de3,0x2de4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2dfb,0x2dfc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e13,0x2e14,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e2b,0x2e2c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e42,0x2e44,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e5a,0x2e5c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e73,0x2e74,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2e8b,0x2e8c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2ea3,0x2ea4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2ebb,0x2ebc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2ed3,0x2ed4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2eeb,0x2eec,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f03,0x2f04,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f1b,0x2f1c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f32,0x2f34,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f4b,0x2f4c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f62,0x2f64,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f7b,0x2f7c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2f93,0x2f94,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2fab,0x2fac,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2fc3,0x2fc4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2fda,0x2fdc,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x2ff3,0x2ff4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x300b,0x300c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3023,0x3024,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x303b,0x303c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3052,0x3054,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x306b,0x306c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3083,0x3084,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x309b,0x309c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x30b3,0x30b4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x30cb,0x30cc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x30e3,0x30e4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x30fb,0x30fc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3113,0x3114,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x312b,0x312c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3143,0x3144,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x315b,0x315c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3173,0x3174,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x318b,0x318c,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x31a3,0x31a4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x31bb,0x31bc,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x31d3,0x31d4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x31ea,0x31ec,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3203,0x3204,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x321a,0x321c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3233,0x3234,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x327a,0x327c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x32ee,0x32f0,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x338a,0x338c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x33b6,0x33b8,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x347a,0x3490,22,code,code:22,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3572,0x3578,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3676,0x3678,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x36a2,0x36a4,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x375a,0x375c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3902,0x3904,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x394e,0x3950,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3962,0x3964,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3aae,0x3ab4,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3ad6,0x3ad8,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3b22,0x3b28,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3d46,0x3d48,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3d9a,0x3d9c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3e02,0x3e04,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3e82,0x3e84,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3f9a,0x3f9c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3fa6,0x3fa8,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x3fe6,0x3fe8,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4096,0x4098,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x413e,0x4140,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4206,0x4208,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x473e,0x4740,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x493a,0x493c,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4996,0x499c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49a6,0x49ad,7,code,code:7,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49b6,0x49bd,7,code,code:7,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49c6,0x49cd,7,code,code:7,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49d6,0x49dd,7,code,code:7,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49e6,0x49ec,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x49f6,0x49fc,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a06,0x4a0c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a16,0x4a1c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a26,0x4a2c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a36,0x4a3c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a46,0x4a4c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a56,0x4a5c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a66,0x4a6c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a76,0x4a7c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a86,0x4a8c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4a96,0x4a9c,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4aa6,0x4aac,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4ab6,0x4abc,6,code,code:6,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4aca,0x4aec,34,code,code:34,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4b0e,0x4b10,2,code,code:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4c87,0x52b8,1585,code,code:1585,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x52c3,0x52c4,1,code,code:1,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x52cc,0x8214,12104,code,code:12104,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x8224,0x829a,118,code,code:118,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x82aa,0x4ee46,289692,code,code:289692,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x4ee50,0x62cd8,81544,code,code:81544,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x62ce1,0x62d24,67,code,code:67,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x62d2e,0x62d56,40,code,code:40,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x62d61,0x675a4,18499,code,code:18499,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x675b0,0x69368,7608,code,code:7608,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x69371,0x693f5,132,code,code:132,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x693fd,0x69450,83,code,code:83,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x69459,0x69464,11,code,code:11,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x6946d,0x69479,12,code,code:12,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x69481,0x698dc,1115,code,code:1115,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x698e5,0x6bc7c,9111,code,code:9111,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x6c000,0x6c061,97,code,code:97,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x6c0e0,0x6d9a0,6336,padding,padding:2960 cal_data:2921 code:400 cal_table:55,,55,Barometric Pressure Sensor Max ADC Count; Barometric Pressure Sensor Min ADC Count; Cold Rev Limit; Cold Rev Limit Threshold; Idle Related; Ignition 2; Ignition Leading 0; Ignition Leading 1; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x6d9b8,0x6f83c,7812,cal_data,cal_data:7663 cal_table:149,,149,Idle Target; Idle Target 0; Idle Target 1; Idle Target 2; Idle Target 3; Idle Target 4; Idle Target 5; Idle Target 6; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x6f848,0x7004c,2052,cal_data,cal_data:2024 cal_table:28,,28,CLT Sensor Scaling; IAT Sensor Scaling; Injector Barometric Pressure Compensation; Lambda Sensor Scaling; MAF Scaling; Table 2D - 292 Check DataType; Table 2D - 293 Check DataType; Table 2D - 295 Check DataType; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x70056,0x7015c,262,cal_data,cal_data:254 cal_table:8,,8,Table 2D - 60_; Table 2D - 61_; Table 2D - 62_; Table 2D - 63_; Y; Y; Y; Y
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x70168,0x7154d,5093,cal_data,cal_data:5025 cal_table:68,,68,Table 2D - 302 Check DataType; Table 2D - 303 Check DataType; Table 2D - 304 Check DataType; Table 2D - 305 Check DataType; Table 2D - 306 Check DataType; Table 2D - 307 Check DataType; Table 2D - 308 Check DataType; Table 2D - 309 Check DataType; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x71556,0x7194e,1016,cal_data,cal_data:983 cal_table:33,,33,Table 2D - 312 Check DataType; Table 2D - 313 Check DataType; Table 2D - 314 Check DataType; Table 2D - 70_; Table 2D - 71_; Table 2D - 72_; Table 2D - 73_; Table 2D - 74_; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x71958,0x71963,11,cal_data,cal_data:11,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7196d,0x727be,3665,cal_data,cal_data:3578 cal_table:87,,87,Fuelling - Safe Mode; Fuelling 0; Fuelling 1; Fuelling 10 - Safe Mode; Fuelling 11; Fuelling 12; Fuelling 13 - Safe Mode; Fuelling 14 - Safe mode; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x727c8,0x72f1e,1878,cal_data,cal_data:1845 cal_table:33,,33,Fuelling 15; Fuelling 16; Table 2D - 104_; Table 2D - 105_; Table 2D - 106_; Table 2D - 107_; Table 2D - 108_; Table 2D - 109_; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x72f28,0x757aa,10370,cal_data,cal_data:10238 cal_table:132,,132,Accel Pedal to Throttle Position #1; Accel Pedal to Throttle Position #2; Accel Pedal to Throttle Position #3; Accel Pedal to Throttle Position #4; Maximum Throttle Angle; Table 2D - 116_; Table 2D - 117_; Table 2D - 118_; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x757b2,0x759a2,496,cal_data,cal_data:494 cal_table:2,,2,Table 3D - 55_; Y
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x759aa,0x7a390,18918,cal_data,cal_data:18601 cal_table:317,,317,Auxillary Valve Close; Engine Load Compensation; Estimated Manifold Pressure; Injector Latency Primary; Injector Latency Secondary; Knock Related 1; Knock Voltage To Magnitude; Oil Metering By Load; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7a399,0x7a39b,2,cal_data,cal_data:2,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7a3b4,0x7e317,16227,cal_data,cal_data:13862 tail:2072 cal_table:293,,293,AirFlow Inj Angle Related; Airflow Or Load Related; Barometric Pressure Sensor Max Voltage; Barometric Pressure Sensor Min Voltage; Barometric Pressure Sensor Offset; Barometric Pressure Sensor Slope; Ignition Dwell Time_; Injection Angle; ...
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7e32a,0x7e652,808,tail,tail:808,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7e678,0x7f760,4328,tail,tail:4328,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fb00,0x7fb08,8,tail,tail:8,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fb88,0x7fb8c,4,tail,tail:4,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fc53,0x7fd50,253,tail,tail:253,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fd77,0x7fdd0,89,tail,tail:89,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fdf7,0x7fe00,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fe27,0x7fe30,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fe47,0x7fe50,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fe67,0x7fe70,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fe87,0x7fe90,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7ff07,0x7ff3c,53,tail,tail:53,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7ff47,0x7ff70,41,tail,tail:41,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7ffd7,0x7ffe0,9,tail,tail:9,,0,
60E15120_N3J1E__vs__60E1C500_N3J6EB,60E15120_N3J1E,60E1C500_N3J6EB,0x7fff4,0x7fffc,8,tail,tail:8,,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0xffb,0x1008,13,header,header:13,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x1039,0x1302,713,header,header:713,0.028,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x130b,0x1ffc,3313,header,header:3313,0.041,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2004,0x2007,3,code,code:3,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2020,0x2023,3,code,code:3,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2723,0x2724,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x273b,0x273c,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2753,0x2754,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x276a,0x276c,2,code,code:2,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2782,0x2784,2,code,code:2,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x279b,0x279c,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x27b3,0x27b4,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x27cb,0x27cc,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x27e3,0x27e4,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x27fb,0x27fc,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2813,0x2814,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x282b,0x282c,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2843,0x2844,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x285b,0x285c,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x2873,0x2874,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x288b,0x288c,1,code,code:1,0.0,0,
60E15120_N3J1E__vs__60E1D400,60E15120_N3J1E,60E1D400,0x28a3,0x28a4,1,code,code:1,0.0,0,
