kind,start,end,class,src,motivo
data,293192,293196,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,293572,293576,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,294530,294534,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,295088,295092,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,295100,295104,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,295348,295352,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,295354,295360,literal_pool,,pcrel refs 2/3 words (mov.wx2)
data,295820,295824,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,296148,296160,literal_pool,,pcrel refs 4/6 words (mov.wx3+mov.lx1)
data,296490,296496,literal_pool,,pcrel refs 1/3 words (mov.lx1)
data,296782,296788,literal_pool,,pcrel refs 1/3 words (mov.lx1)
data,297530,297538,literal_pool,,pcrel refs 4/4 words (mov.wx4)
data,298776,298780,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,298782,298788,literal_pool,,pcrel refs 1/3 words (mov.lx1)
data,299148,299154,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,299394,299398,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,299406,299410,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,299420,299424,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,299752,299756,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,300556,300560,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,301056,301060,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,301844,301850,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,302358,302362,literal_pool,,pcrel refs 2/2 words (mov.wx1+mov.lx1)
data,302654,302658,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,302840,302844,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,303032,303038,literal_pool,,pcrel refs 3/3 words (mov.wx3)
data,304326,304330,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,304658,304662,padding,,all-zero word filler
data,304666,304670,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,304762,304766,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,304994,304998,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,305324,305328,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,305898,305902,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,306382,306386,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,306400,306406,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,307906,307910,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,308858,308862,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,309290,309294,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,309896,309900,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,310150,310154,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,310194,310198,padding,,all-zero word filler
data,310584,310590,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,311516,311520,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,311822,311826,literal_pool,,pcrel refs 1/2 words (mov.lx1+movax1)
data,311856,311860,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,311864,311868,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312130,312134,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,312162,312166,padding,,all-zero word filler
data,312170,312174,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312422,312426,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312446,312450,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312484,312488,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312734,312738,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,312752,312756,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,312784,312788,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,314208,314212,literal_pool,,pcrel refs 1/2 words (movax1)
data,314766,314770,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,315770,315774,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,315942,315946,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,316446,316450,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,317798,317802,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,318354,318358,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,321598,321602,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,321604,321610,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,321612,321616,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,321856,321860,literal_pool,,pcrel refs 1/2 words (movax1)
data,321862,321898,unknown_data,,
data,321900,321906,unknown_data,,
data,321910,321914,unknown_data,,
data,321916,321922,unknown_data,,
data,321926,321930,unknown_data,,
data,321932,321940,unknown_data,,
data,321942,321946,unknown_data,,
data,321948,321956,unknown_data,,
data,321958,321962,unknown_data,,
data,321964,321972,unknown_data,,
data,321974,321978,unknown_data,,
data,321980,321988,unknown_data,,
data,321990,321994,unknown_data,,
data,321996,322004,unknown_data,,
data,322006,322010,unknown_data,,
data,322012,322020,unknown_data,,
data,322022,322026,unknown_data,,
data,322028,322036,padding,,0x00xx-pattern run (high byte 0x00)
data,322038,322042,unknown_data,,
data,322044,322052,unknown_data,,
data,322054,322058,unknown_data,,
data,322060,322068,unknown_data,,
data,322070,322074,unknown_data,,
data,322076,322084,unknown_data,,
data,322086,322090,unknown_data,,
data,322092,322098,unknown_data,,
data,322102,322106,unknown_data,,
data,322108,322116,padding,,0x00xx-pattern run (high byte 0x00)
data,322118,322122,unknown_data,,
data,322124,322132,unknown_data,,
data,322134,322138,unknown_data,,
data,322140,322154,unknown_data,,
data,322156,322162,unknown_data,,
data,322166,322170,unknown_data,,
data,322172,322178,unknown_data,,
data,322182,322186,unknown_data,,
data,322188,322196,unknown_data,,
data,322198,322202,unknown_data,,
data,322204,322212,unknown_data,,
data,322214,322218,unknown_data,,
data,322220,322228,unknown_data,,
data,322230,322234,unknown_data,,
data,322236,322244,unknown_data,,
data,322246,322250,unknown_data,,
data,322252,322260,unknown_data,,
data,322262,322266,unknown_data,,
data,322268,322276,unknown_data,,
data,322278,322282,unknown_data,,
data,322284,322292,padding,,0x00xx-pattern run (high byte 0x00)
data,322294,322298,unknown_data,,
data,322300,322308,unknown_data,,
data,322310,322314,unknown_data,,
data,322316,322324,unknown_data,,
data,322326,322330,unknown_data,,
data,322332,322340,unknown_data,,
data,322342,322346,unknown_data,,
data,322348,322354,unknown_data,,
data,322358,322362,unknown_data,,
data,322364,322372,padding,,0x00xx-pattern run (high byte 0x00)
data,322374,322378,unknown_data,,
data,322380,322388,unknown_data,,
data,322390,322394,unknown_data,,
data,322396,322410,unknown_data,,
data,322412,322418,unknown_data,,
data,322422,322426,unknown_data,,
data,322428,322434,unknown_data,,
data,322438,322442,unknown_data,,
data,322444,322452,unknown_data,,
data,322454,322458,unknown_data,,
data,322460,322468,unknown_data,,
data,322470,322474,unknown_data,,
data,322476,322484,unknown_data,,
data,322486,322490,unknown_data,,
data,322492,322500,unknown_data,,
data,322502,322506,unknown_data,,
data,322508,322516,unknown_data,,
data,322518,322522,unknown_data,,
data,322524,322532,unknown_data,,
data,322534,322538,unknown_data,,
data,322540,322548,padding,,0x00xx-pattern run (high byte 0x00)
data,322550,322554,unknown_data,,
data,322556,322564,unknown_data,,
data,322566,322570,unknown_data,,
data,322572,322580,unknown_data,,
data,322582,322586,unknown_data,,
data,322588,322596,unknown_data,,
data,322598,322602,unknown_data,,
data,322604,322610,unknown_data,,
data,322614,322618,unknown_data,,
data,322620,322628,padding,,0x00xx-pattern run (high byte 0x00)
data,322630,322634,unknown_data,,
data,322636,322644,unknown_data,,
data,322646,322650,unknown_data,,
data,322652,322658,padding,,all-zero word filler
data,322660,322666,unknown_data,,
data,322668,322674,unknown_data,,
data,322678,322682,unknown_data,,
data,322684,322692,unknown_data,,
data,322694,322698,unknown_data,,
data,322700,322708,unknown_data,,
data,322710,322714,unknown_data,,
data,322716,322724,unknown_data,,
data,322726,322730,unknown_data,,
data,322732,322738,unknown_data,,
data,322742,322746,unknown_data,,
data,322748,322754,unknown_data,,
data,322760,322776,unknown_data,,
data,322788,322798,padding,,0x00xx-pattern run (high byte 0x00)
data,322804,322814,padding,,0x00xx-pattern run (high byte 0x00)
data,322820,322824,unknown_data,,
data,322826,322830,unknown_data,,
data,322834,322842,padding,,0x00xx-pattern run (high byte 0x00)
data,322848,322864,unknown_data,,
data,322882,322890,padding,,0x00xx-pattern run (high byte 0x00)
data,322892,322906,padding,,0x00xx-pattern run (high byte 0x00)
data,322908,322948,unknown_data,,
data,322950,322956,unknown_data,,
data,322960,322968,unknown_data,,
data,322974,322978,unknown_data,,
data,322986,322990,unknown_data,,
data,322996,323000,padding,,all-zero word filler
data,323004,323012,unknown_data,,
data,323358,323362,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,323898,323902,padding,,all-zero word filler
data,324306,324310,padding,,all-zero word filler
data,325340,325344,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,325878,325882,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,326134,326138,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,326338,326342,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,326576,326582,literal_pool,,pcrel refs 3/3 words (mov.wx3+mov.lx1)
data,326898,326902,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,326966,326970,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,328638,328642,padding,,all-zero word filler
data,328644,328648,literal_pool,,pcrel refs 1/2 words (movax1)
data,329016,329040,literal_pool,,pcrel refs 12/12 words (mov.wx12+mov.lx1)
data,329348,329354,literal_pool,,pcrel refs 3/3 words (mov.wx3)
data,329636,329642,literal_pool,,pcrel refs 3/3 words (mov.wx3+mov.lx1)
data,330922,330926,literal_pool,,pcrel refs 2/2 words (mov.wx2+mov.lx1)
data,330946,330950,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,331206,331210,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,331516,331520,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,331756,331760,literal_pool,,pcrel refs 1/2 words (mov.wx1+mov.lx1)
data,332016,332022,literal_pool,,pcrel refs 3/3 words (mov.wx3)
data,332032,332040,literal_pool,,pcrel refs 3/4 words (mov.wx3)
data,332346,332360,literal_pool,,pcrel refs 7/7 words (mov.wx7)
data,332366,332374,literal_pool,,pcrel refs 3/4 words (mov.wx2+mov.lx2)
data,332636,332640,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,332646,332650,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,332858,332868,literal_pool,,pcrel refs 5/5 words (mov.wx5)
data,333106,333110,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,333386,333394,literal_pool,,pcrel refs 4/4 words (mov.wx4+mov.lx2)
data,333742,333746,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,334036,334042,literal_pool,,pcrel refs 3/3 words (mov.wx2+mov.lx1)
data,334048,334058,literal_pool,,pcrel refs 3/5 words (movax2+mov.lx1)
data,334332,334336,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,334364,334370,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,334372,334378,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,334626,334630,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,334640,334644,literal_pool,,pcrel refs 2/2 words (mov.wx2+mov.lx1)
data,335400,335410,literal_pool,,pcrel refs 5/5 words (mov.wx5)
data,336304,336308,literal_pool,,pcrel refs 1/2 words (mov.lx1+movax1)
data,336932,336938,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,337192,337198,literal_pool,,pcrel refs 3/3 words (mov.wx3)
data,337208,337212,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,338000,338020,literal_pool,,pcrel refs 10/10 words (mov.wx10)
data,338284,338294,literal_pool,,pcrel refs 4/5 words (mov.wx3+mov.lx1)
data,338604,338610,literal_pool,,pcrel refs 3/3 words (mov.wx3+mov.lx1)
data,338886,338890,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,339160,339164,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,339436,339440,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,339458,339462,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,339730,339736,literal_pool,,pcrel refs 3/3 words (mov.wx3)
data,339990,339996,literal_pool,,pcrel refs 3/3 words (mov.wx3+mov.lx1)
data,340500,340504,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,340746,340760,literal_pool,,pcrel refs 7/7 words (mov.wx7)
data,340976,340996,literal_pool,,pcrel refs 10/10 words (mov.wx10+mov.lx2)
data,341302,341306,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,341570,341574,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,341834,341838,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,341986,341998,literal_pool,,pcrel refs 6/6 words (mov.wx6+mov.lx1)
data,342002,342008,literal_pool,,pcrel refs 2/3 words (mov.wx2)
data,342268,342274,literal_pool,,pcrel refs 3/3 words (mov.wx2+mov.lx2)
data,342358,342366,literal_pool,,pcrel refs 3/4 words (mov.wx2+mov.lx1)
data,343944,343948,literal_pool,,pcrel refs 1/2 words (movax1)
data,345438,345442,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,346024,346028,literal_pool,,pcrel refs 1/2 words (mov.wx1+mov.lx1)
data,347136,347156,literal_pool,,pcrel refs 10/10 words (mov.wx10+mov.lx3)
data,347158,347162,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,348086,348090,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,348844,348848,unknown_data,,
data,349974,349978,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,350298,350302,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,352052,352056,literal_pool,,pcrel refs 1/2 words (movax1)
data,352082,352086,padding,,all-zero word filler
data,352094,352098,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,352426,352430,padding,,all-zero word filler
data,352432,352436,literal_pool,,pcrel refs 1/2 words (movax1)
data,352452,352456,literal_pool,,pcrel refs 1/2 words (movax1)
data,352468,352476,literal_pool,,pcrel refs 2/4 words (mov.lx2)
data,352874,352878,padding,,all-zero word filler
data,352880,352884,literal_pool,,pcrel refs 1/2 words (movax1)
data,352974,352978,padding,,all-zero word filler
data,352980,352984,literal_pool,,pcrel refs 1/2 words (movax1)
data,352992,352996,literal_pool,,pcrel refs 1/2 words (movax1)
data,353438,353442,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,354240,354246,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,354542,354546,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,354840,354846,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,354852,354856,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,355712,355716,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,355718,355722,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,356134,356142,literal_pool,,pcrel refs 4/4 words (mov.wx4)
data,356624,356628,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,356874,356878,literal_pool,,pcrel refs 2/2 words (mov.wx1+mov.lx1)
data,356888,356894,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,357188,357192,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,358362,358366,padding,,all-zero word filler
data,358370,358374,padding,,all-zero word filler
data,358678,358682,padding,,all-zero word filler
data,358694,358698,padding,,all-zero word filler
data,359026,359030,padding,,all-zero word filler
data,359362,359366,padding,,all-zero word filler
data,359370,359374,padding,,all-zero word filler
data,359378,359382,padding,,all-zero word filler
data,359384,359388,literal_pool,,pcrel refs 1/2 words (movax1)
data,361406,361414,literal_pool,,pcrel refs 4/4 words (mov.wx4)
data,361422,361426,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,363042,363046,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,363840,363844,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,364120,364126,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,364440,364446,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,364822,364826,padding,,all-zero word filler
data,365426,365430,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,365436,365440,literal_pool,,pcrel refs 1/2 words (movax1)
data,365452,365458,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,365754,365758,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,365764,365768,literal_pool,,pcrel refs 1/2 words (movax1)
data,365780,365786,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,366070,366074,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,366092,366098,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,366362,366368,literal_pool,,pcrel refs 1/3 words (movax1)
data,366370,366374,padding,,all-zero word filler
data,366654,366658,padding,,all-zero word filler
data,366966,366970,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,366992,366998,literal_pool,,pcrel refs 2/3 words (movax1+mov.lx1)
data,367306,367310,padding,,all-zero word filler
data,367316,367322,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,367560,367564,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,367842,367848,literal_pool,,pcrel refs 1/3 words (mov.lx1)
data,368662,368666,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,369050,369054,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,369896,369900,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,370588,370592,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,371160,371164,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,371792,371796,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,372496,372500,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,372782,372786,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,373436,373442,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,374150,374154,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,374164,374170,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,374416,374422,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,374652,374658,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,374882,374886,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,374896,374902,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,375180,375184,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,375948,375952,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,376288,376292,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,376396,376400,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,376666,376670,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,377016,377022,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,377738,377742,literal_pool,,pcrel refs 2/2 words (mov.wx2)
data,377778,377782,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,377854,377858,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,377874,377878,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,378436,378442,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,378496,378502,literal_pool,,pcrel refs 2/3 words (mov.wx1+mov.lx1)
data,379302,379306,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,379322,379326,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,379606,379610,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,379878,379882,padding,,all-zero word filler
data,379906,379910,padding,,all-zero word filler
data,380836,380840,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,381030,381034,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,381250,381254,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,381470,381474,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,381762,381766,padding,,all-zero word filler
data,382026,382030,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,382370,382374,padding,,all-zero word filler
data,382698,382702,padding,,all-zero word filler
data,382966,382970,padding,,all-zero word filler
data,383166,383170,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,384046,384050,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,384266,384270,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,384546,384550,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,384834,384838,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,385130,385134,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,385418,385422,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,385436,385440,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,386040,386046,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,386382,386386,padding,,all-0xFFFF filler (stray pcrel ref x1)
data,386398,386402,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,386654,386658,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,388342,388346,literal_pool,,pcrel refs 2/2 words (mov.wx1+mov.lx1)
data,388396,388402,literal_pool,,pcrel refs 2/3 words (mov.lx2+mov.wx1)
data,388784,388788,literal_pool,,pcrel refs 1/2 words (movax1)
data,389824,389830,literal_pool,,pcrel refs 2/3 words (mov.lx2)
data,390110,390114,literal_pool,,pcrel refs 2/2 words (mov.wx1+mov.lx1)
data,390206,390210,literal_pool,,pcrel refs 1/2 words (mov.lx1)
data,390212,390216,unknown_data,,
data,390220,390224,unknown_data,,
data,390228,390232,unknown_data,,
data,390236,390240,unknown_data,,
data,390244,390248,unknown_data,,
data,390252,390256,unknown_data,,
data,390260,390264,unknown_data,,
data,390268,390272,unknown_data,,
data,390276,390280,unknown_data,,
data,390284,390288,unknown_data,,
data,390476,390480,padding,,all-zero word filler
data,390484,390488,unknown_data,,
data,390492,390496,unknown_data,,
data,390500,390504,unknown_data,,
data,390508,390512,unknown_data,,
data,390516,390520,padding,,all-zero word filler
data,390524,390528,unknown_data,,
data,390532,390540,padding,,0x00xx-pattern run (high byte 0x00)
data,390544,390552,padding,,0x00xx-pattern run (high byte 0x00)
data,390556,390564,padding,,0x00xx-pattern run (high byte 0x00)
data,390568,390576,unknown_data,,
data,390580,390588,padding,,0x00xx-pattern run (high byte 0x00)
data,390592,390600,padding,,0x00xx-pattern run (high byte 0x00)
data,390604,390608,unknown_data,,
data,390616,390620,unknown_data,,
data,390628,390632,unknown_data,,
data,390734,390738,unknown_data,,
data,390748,390752,unknown_data,,
data,390868,390872,padding,,all-zero word filler
data,390882,390904,padding,,all-zero word filler
data,390914,391032,padding,,all-zero word filler
data,391038,391046,padding,,0x00xx-pattern run (high byte 0x00)
data,391048,391128,padding,,0x00xx-pattern run (high byte 0x00)
data,391130,391160,padding,,all-zero word filler
data,391164,391172,unknown_data,,
data,391174,391180,unknown_data,,
data,391340,391344,unknown_data,,
data,391678,391684,literal_pool,,pcrel refs 1/3 words (mov.wx1)
data,391688,391692,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,391760,391764,unknown_data,,
data,391776,391804,padding,,0xFFxx-pattern run (high byte 0xFF)
data,391822,391836,unknown_data,,
data,391842,391850,padding,,0x00xx-pattern run (high byte 0x00)
data,391852,391856,literal_pool,,pcrel refs 1/2 words (mov.wx1)
data,391864,391868,unknown_data,,
data,391886,391892,literal_pool,,pcrel refs 1/3 words (mov.wx1)
data,391898,391904,unknown_data,,
data,391982,391988,padding,,0x00xx-pattern run (high byte 0x00)
data,391994,392000,padding,,all-zero word filler
data,392004,392012,unknown_data,,
data,392140,392144,unknown_data,,
data,392152,392156,unknown_data,,
data,392176,392180,unknown_data,,
data,392224,392228,unknown_data,,
data,392236,392240,unknown_data,,
data,392272,392276,unknown_data,,
data,392284,392288,unknown_data,,
data,392296,392300,unknown_data,,
data,392332,392336,unknown_data,,
data,392344,392348,unknown_data,,
data,392356,392360,unknown_data,,
data,392404,392408,unknown_data,,
data,392440,392444,unknown_data,,
data,392512,392516,unknown_data,,
data,392812,392816,unknown_data,,
data,392824,392828,unknown_data,,
data,393114,393120,unknown_data,,
data,393126,393132,unknown_data,,
data,393138,393144,unknown_data,,
data,393150,393156,unknown_data,,
data,393162,393168,unknown_data,,
data,393174,393180,unknown_data,,
data,393186,393192,unknown_data,,
data,393198,393202,unknown_data,,
data,393210,393214,unknown_data,,
data,393216,524288,cal_table,,contiguous calibration/data band 0x60000-0x7FFFF: base+offset pool access
data,524288,526708,cal_table,,extension data region 0x80000-0x80970: calibration/cfg words beyond ROM image (P4 declared table region)
data,698,700,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,1030,1032,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,1246,1248,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,4088,4100,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,4152,4154,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,8248,8250,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,13244,13246,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15112,15114,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15158,15160,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15196,15198,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15222,15224,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15250,15256,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15282,15284,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15308,15310,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15336,15338,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,15690,15692,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,17070,17076,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,17130,17132,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,17348,17350,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,17602,17608,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,17668,17670,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18838,18844,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18854,18856,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18870,18876,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18886,18892,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18902,18904,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18934,18940,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18950,18952,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18966,18968,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18986,18988,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,18998,19000,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19018,19020,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19030,19036,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19046,19052,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19066,19068,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19082,19084,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19094,19096,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19126,19132,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
data,19148,19168,literal_pool,,un-referenced cal/cfg word pool near code (P4 declared)
