addr_start,addr_end,word_count,class,notes
187818,187822,2,padding,all-0xFFFF filler (stray pcrel ref x1)
187824,187830,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
188098,188102,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
188498,188502,2,padding,all-0xFFFF filler (stray pcrel ref x1)
188778,188782,2,padding,all-0xFFFF filler (stray pcrel ref x1)
189864,189868,2,literal_pool,pcrel refs 1/2 words (movax1)
189870,189882,6,jump_table,"32-bit absolute x3 (pairing+0, targets in-window code) pcrel@0x2e5b0:mova,0x2e5b4:mova,0x2e5b8:mov.l"
190462,190466,2,padding,all-0xFFFF filler (stray pcrel ref x1)
191000,191004,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
191290,191294,2,padding,all-0xFFFF filler (stray pcrel ref x1)
191608,191612,2,literal_pool,pcrel refs 1/2 words (movax1)
191614,191626,6,jump_table,"32-bit absolute x3 (pairing+0, targets in-window code) pcrel@0x2ec80:mova,0x2ec84:mova,0x2ec88:mov.l"
192162,192166,2,padding,all-0xFFFF filler (stray pcrel ref x1)
192628,192632,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
193546,193550,2,padding,all-0xFFFF filler (stray pcrel ref x1)
194324,194330,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
194332,194338,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
195054,195058,2,padding,all-0xFFFF filler (stray pcrel ref x1)
196482,196486,2,padding,all-0xFFFF filler (stray pcrel ref x1)
196508,196512,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
196822,196826,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
196828,196834,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
197414,197422,4,literal_pool,pcrel refs 2/4 words (mov.lx2)
197858,197862,2,padding,all-0xFFFF filler (stray pcrel ref x1)
198422,198426,2,padding,all-0xFFFF filler (stray pcrel ref x1)
198594,198598,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
198600,198606,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
198738,198742,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
199258,199262,2,padding,all-0xFFFF filler (stray pcrel ref x1)
199520,199526,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
200346,200352,3,literal_pool,pcrel refs 1/3 words (mov.lx1)
200498,200502,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
200798,200802,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
201130,201134,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
201138,201144,3,literal_pool,pcrel refs 1/3 words (movax1)
201726,201730,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
201750,201754,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
202058,202062,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
202402,202406,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
202430,202434,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
202634,202638,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
202666,202670,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203046,203050,2,padding,all-0xFFFF filler (stray pcrel ref x1)
203068,203072,2,literal_pool,pcrel refs 1/2 words (movax1)
203078,203082,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203086,203090,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203098,203102,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203106,203110,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203114,203118,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203122,203126,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203386,203390,2,padding,all-0xFFFF filler (stray pcrel ref x1)
203422,203426,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203442,203446,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203718,203722,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
203974,203978,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204202,204206,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204490,204494,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204514,204518,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204530,204534,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204774,204778,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
204786,204790,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
205106,205110,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
205910,205916,3,literal_pool,pcrel refs 1/3 words (movax1)
205936,205942,3,literal_pool,pcrel refs 2/3 words (movax2)
205968,205974,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
206250,206254,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
206256,206262,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
206674,206678,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207178,207182,2,padding,all-0xFFFF filler (stray pcrel ref x1)
207184,207190,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
207210,207214,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207226,207230,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207422,207426,2,padding,all-0xFFFF filler (stray pcrel ref x1)
207442,207446,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207502,207510,4,literal_pool,pcrel refs 2/4 words (movax1+mov.lx1)
207822,207826,2,padding,all-0xFFFF filler (stray pcrel ref x1)
207834,207838,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207846,207850,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
207854,207858,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
208052,208058,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
208082,208086,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
208342,208346,2,padding,all-0xFFFF filler (stray pcrel ref x1)
208366,208370,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
208382,208386,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
208690,208694,2,padding,all-0xFFFF filler (stray pcrel ref x1)
208746,208750,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
209266,209270,2,padding,all-0xFFFF filler (stray pcrel ref x1)
209292,209298,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
209842,209846,2,padding,all-0xFFFF filler (stray pcrel ref x1)
210142,210146,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
211474,211478,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
211786,211790,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
212892,212896,2,literal_pool,pcrel refs 1/2 words (movax1)
213136,213142,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
213452,213456,2,literal_pool,pcrel refs 1/2 words (movax1)
213484,213488,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
213788,213792,2,literal_pool,pcrel refs 2/2 words (movax1+mov.wx1)
213812,213818,3,literal_pool,pcrel refs 3/3 words (mov.lx2+mov.wx1)
214330,214334,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
214964,214970,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
215266,215270,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
215284,215288,2,literal_pool,pcrel refs 1/2 words (movax1)
215792,215798,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
216322,216326,2,padding,all-0xFFFF filler (stray pcrel ref x1)
216360,216366,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
217606,217610,2,padding,all-0xFFFF filler (stray pcrel ref x1)
217938,217942,2,padding,all-0xFFFF filler (stray pcrel ref x1)
217966,217970,2,padding,all-zero word filler
218454,218458,2,padding,all-0xFFFF filler (stray pcrel ref x1)
219050,219054,2,padding,all-0xFFFF filler (stray pcrel ref x1)
219290,219294,2,padding,all-0xFFFF filler (stray pcrel ref x1)
219614,219618,2,padding,all-0xFFFF filler (stray pcrel ref x1)
219682,219686,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
219976,219980,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
219992,219998,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
220230,220236,3,literal_pool,pcrel refs 2/3 words (mov.wx2)
220248,220254,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
220626,220632,3,literal_pool,pcrel refs 1/3 words (mov.lx1)
220664,220668,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
220672,220678,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
221226,221230,2,padding,all-0xFFFF filler (stray pcrel ref x1)
221236,221242,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
221500,221506,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
222040,222046,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
222048,222052,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
222058,222062,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
222316,222322,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
222330,222338,4,literal_pool,pcrel refs 2/4 words (mov.lx2)
222596,222602,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
222604,222610,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
222868,222874,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
222876,222882,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
222884,222890,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
222892,222898,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
223550,223554,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
223802,223806,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
223962,223966,2,padding,all-0xFFFF filler (stray pcrel ref x1)
223984,223988,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
224230,224234,2,padding,all-0xFFFF filler (stray pcrel ref x1)
224236,224240,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
224248,224254,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
224260,224264,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
224750,224754,2,padding,all-0xFFFF filler (stray pcrel ref x1)
225494,225498,2,padding,all-0xFFFF filler (stray pcrel ref x1)
226032,226038,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
226592,226598,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
226616,226620,2,literal_pool,pcrel refs 1/2 words (movax1)
226858,226862,2,padding,all-0xFFFF filler (stray pcrel ref x1)
227158,227166,4,literal_pool,pcrel refs 3/4 words (mov.wx2+mov.lx1)
227196,227202,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
227428,227434,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
227674,227678,2,padding,all-0xFFFF filler (stray pcrel ref x1)
227978,227982,2,padding,all-0xFFFF filler (stray pcrel ref x1)
228274,228278,2,padding,all-0xFFFF filler (stray pcrel ref x1)
228314,228318,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
228848,228852,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
229338,229342,2,padding,all-0xFFFF filler (stray pcrel ref x1)
229666,229670,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
229984,229990,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
230276,230280,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
230832,230838,3,literal_pool,pcrel refs 3/3 words (mov.wx2+mov.lx1)
231136,231142,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
231944,231948,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
231958,231962,2,padding,all-zero word filler
232198,232202,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
232208,232212,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
232214,232218,2,padding,all-zero word filler
232220,232224,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
232498,232502,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
233014,233018,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
233044,233050,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
233064,233070,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
233088,233094,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
233104,233108,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
233282,233286,2,padding,all-0xFFFF filler (stray pcrel ref x1)
233292,233298,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
233962,233966,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
233988,233994,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
234208,234214,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
234302,234306,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
234374,234378,2,padding,all-0xFFFF filler (stray pcrel ref x1)
235442,235446,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
235476,235480,2,literal_pool,pcrel refs 1/2 words (movax1)
236350,236354,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
237554,237558,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
238070,238074,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
238110,238114,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
239454,239458,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
241746,241750,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
242382,242386,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
242590,242594,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
242596,242602,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
242904,242908,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
245262,245266,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
245794,245798,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
246120,246124,2,literal_pool,pcrel refs 1/2 words (movax1)
246132,246138,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
248050,248056,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
248084,248088,2,literal_pool,pcrel refs 1/2 words (movax1)
248342,248348,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
248368,248372,2,literal_pool,pcrel refs 1/2 words (movax1)
249526,249530,2,literal_pool,pcrel refs 2/2 words (mov.wx2+mov.lx1)
249552,249556,2,literal_pool,pcrel refs 1/2 words (movax1)
253870,253876,3,literal_pool,pcrel refs 1/3 words (movax1)
254426,254430,2,padding,all-zero word filler
254688,254692,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
255042,255046,2,padding,all-0xFFFF filler (stray pcrel ref x1)
257018,257022,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
258416,258420,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
258460,258466,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
258828,258832,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
258872,258878,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
259054,259060,3,literal_pool,pcrel refs 1/3 words (mov.lx1)
259332,259338,3,literal_pool,pcrel refs 3/3 words (mov.wx2+mov.lx1)
260238,260242,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
261248,261254,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
261570,261574,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
262538,262542,2,padding,all-0xFFFF filler (stray pcrel ref x1)
263240,263244,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
263248,263252,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
263644,263648,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
263656,263660,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
264096,264100,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
264108,264114,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
264398,264404,3,literal_pool,pcrel refs 1/3 words (mov.lx1)
264412,264418,3,literal_pool,pcrel refs 2/3 words (mov.lx2+movax1)
264726,264730,2,padding,all-0xFFFF filler (stray pcrel ref x1)
265576,265580,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
266110,266114,2,padding,all-0xFFFF filler (stray pcrel ref x1)
266120,266126,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
266490,266494,2,padding,all-0xFFFF filler (stray pcrel ref x1)
266520,266526,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
267112,267118,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
267690,267694,2,padding,all-0xFFFF filler (stray pcrel ref x1)
268254,268258,2,padding,all-0xFFFF filler (stray pcrel ref x1)
268818,268822,2,padding,all-0xFFFF filler (stray pcrel ref x1)
269382,269386,2,padding,all-0xFFFF filler (stray pcrel ref x1)
269634,269638,2,padding,all-0xFFFF filler (stray pcrel ref x1)
270326,270330,2,padding,all-0xFFFF filler (stray pcrel ref x1)
271058,271062,2,padding,all-0xFFFF filler (stray pcrel ref x1)
273150,273154,2,padding,all-0xFFFF filler (stray pcrel ref x1)
273848,273852,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
274016,274020,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
274524,274528,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
275086,275090,2,padding,all-0xFFFF filler (stray pcrel ref x1)
275132,275136,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
275742,275746,2,padding,all-0xFFFF filler (stray pcrel ref x1)
276658,276662,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
276958,276962,2,padding,all-0xFFFF filler (stray pcrel ref x1)
278232,278238,3,literal_pool,pcrel refs 2/3 words (movax2)
279228,279234,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
279246,279250,2,padding,all-zero word filler
279254,279260,3,literal_pool,pcrel refs 1/3 words (movax1)
279554,279558,2,padding,all-0xFFFF filler (stray pcrel ref x1)
279570,279574,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
279638,279646,4,jump_table,"32-bit absolute x2 (pairing+0, targets in-window code) pcrel@0x44458:mova,0x4445c:mova; bounds corrected: last cell 0x4445E pulled word 0x44460 (entry-junk 0xC72B, odd non-code) outside table"
279824,279832,4,literal_pool,pcrel refs 2/4 words (movax2)
279846,279854,4,literal_pool,pcrel refs 2/4 words (movax1+mov.lx1)
280600,280604,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
281614,281618,2,padding,all-0xFFFF filler (stray pcrel ref x1)
281798,281802,2,padding,all-0xFFFF filler (stray pcrel ref x1)
281806,281810,2,padding,all-zero word filler
283274,283278,2,padding,all-zero word filler
283320,283324,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
283974,283978,2,padding,all-0xFFFF filler (stray pcrel ref x1)
283994,283998,2,padding,all-zero word filler
284392,284398,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
284472,284476,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
284758,284762,2,padding,all-0xFFFF filler (stray pcrel ref x1)
285282,285286,2,padding,all-0xFFFF filler (stray pcrel ref x1)
286808,286812,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
286914,286918,2,padding,all-0xFFFF filler (stray pcrel ref x1)
287764,287768,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
288322,288328,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
288918,288924,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
289498,289502,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
289510,289514,2,padding,all-0xFFFF filler (stray pcrel ref x1)
289948,289954,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
290168,290172,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
290174,290178,2,padding,all-0xFFFF filler (stray pcrel ref x1)
290342,290346,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
290640,290644,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
290888,290892,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
292170,292174,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
292600,292604,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
292876,292882,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
292884,292888,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
293184,293190,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
293192,293196,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
293572,293576,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
294530,294534,2,padding,all-0xFFFF filler (stray pcrel ref x1)
295088,295092,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
295100,295104,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
