address,proposed_name,confidence,source,notes
0xffff8790,verify_checksummed,high,function_names+renames,"fns: cond_byte_store_8790_from_7b7a4 (x1); verify_checksummed_8790_8794 (x1); fault_code_8790_window_eval (x1); roles: cond_byte_store_8790_from_7b7a4; verify_checksummed_8790_8794; fault_code_8790_window_eval; cats: Memory & CRC(x1), Math / FPU(x1), Faults & DTC(x1)"
0xffff8794,checksummed_float_store,high,function_names+renames,"fns: checksummed_float_store_8794 (x1); verify_checksummed_8790_8794 (x1); cond_float_store_8794_from_ae40 (x1); roles: checksummed_float_store_8794; verify_checksummed_8790_8794; cond_float_store_8794_from_ae40; cats: Memory & CRC(x2), Math / FPU(x1)"
0xffff879c,encode_word_store,high,function_names+renames,"fns: redundant_cell_879c_validity (x1); encode_word_store_879c (x1); dtc_index_acquire_879c (x1); roles: redundant_cell_879c_validity; encode_word_store_879c; dtc_index_acquire_879c; cats: Memory & CRC(x2), Faults & DTC(x1)"
0xffff87a0,encode_word_store,high,function_names+renames,"fns: redundant_cell_87a0_validity (x1); encode_word_store_87a0 (x1); scan_d5a0_status_mask_87a0 (x1); roles: diag_flag_cfab_cond_eval; fault_flag_8ffc_update; redundant_cell_87a0_validity; encode_word_store_87a0; cats: Memory & CRC(x2), Faults & DTC(x1)"
0xffff87a4,init_checksum_words,high,function_names+renames,fns: init_checksum_words_87a4 (x1); read_word_87a4 (x1); inc_word_87a4 (x1); roles: diag_sensorFaultFlagsAny; init_checksum_words_87a4; read_word_87a4; inc_word_87a4; cats: Memory & CRC(x3)
0xffff87a8,read_word,high,function_names+renames,"fns: obd_word_87a8_to_byte_clamp (x1); read_word_87a8 (x1); inc_word_87a8_if_set (x1); roles: diag_sensorFaultFlagsAny; obd_word_87a8_to_byte_clamp; read_word_87a8; inc_word_87a8_if_set; cats: Memory & CRC(x2), OBD / UDS(x1); ctx: status_or_ram_fault_words(x1)"
0xffff87ac,ram_87ac,low,renames,roles: diag_sensorFaultFlagsAny
0xffff87b0,dtc_checksum_flags,high,known+renames,checksummed flags block 0xFFFF87B0-87CC; roles: uds_caldata_validity_gate; diag_aggregate_fault_flags; ctx: tests_ram_fault_status_words(x1)
0xffff87bc,dtc_flag_refresh,high,function_names+renames,fns: dtc_flag_refresh_87bc (x1); roles: dtc_state_table_word_store; dtc_flag_refresh_87bc; cats: Boot & Init(x1)
0xffff87c4,dtc_flag_clear,high,function_names+renames,fns: dtc_flag_clear_87c4 (x1); roles: diag_aggregate_fault_flags; dtc_flag_clear_87c4; cats: Faults & DTC(x1)
0xffff87c6,dtc_record_create,medium,function_names+renames,fns: dtc_record_create_87c6 (x1); dtc_flag_clear_87c6 (x1); roles: dtc_record_create_87c6; dtc_flag_clear_87c6; cats: Faults & DTC(x2); CAUTION: low16 also collides with a ROM function address
0xffff87c8,dtc_flag_clear,high,function_names+renames,fns: dtc_flag_clear_87c8 (x1); roles: dtc_pending_counter_update; dtc_flag_clear_87c8; cats: Faults & DTC(x1)
0xffff87ca,ram_87ca,low,function_names+renames,fns: dtc_flag_clear_87ca (x1); roles: dtc_flag_clear_87ca; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffff87cc,dtc_flag_update,high,function_names+renames,fns: dtc_flag_update_87cc (x1); dtc_flag_clear_87cc (x1); roles: uds_caldata_validity_gate; dtc_flag_update_87cc; dtc_flag_clear_87cc; cats: Faults & DTC(x2)
0xffff87d0,dtc_records,high,function_names+known+renames,"DTC records 21x0x10 at 0xFFFF87D0; fns: dtc_ctx_checksum_validate_87d0 (x1); dtc_record_table_init_87d0 (x1); dtc_severity_table_lookup_87d0 (x1); dtc_record_create_87d0 (x1); roles: dtc_ctx_checksum_validate_87d0; dtc_severity_table_lookup_87d0; dtc_current_rec_set_fields; dtc_record_table_init_87d0; cats: Faults & DTC(x3), Boot & Init(x1); ctx: fields_of_current_dtc_record(x1)"
0xffff87d6,dtc_active_status_update,high,function_names+known+renames,DTC status byte at 0xFFFF87D6; fns: dtc_active_status_update_87d6 (x1); roles: dtc_active_status_update_87d6; cats: Faults & DTC(x1)
0xffff87d8,doc_dtc_handler_context_table,medium,renames,roles: dtc_ctx_checksum_validate_87d0; ctx: doc_dtc_handler_context_table(x1)
0xffff8920,ram_8920,low,renames,roles: dtc_ctx_checksum_validate_87d0; dtc_severity_table_lookup_87d0
0xffff8924,ram_8924,low,function_names+renames,fns: dtc_record_find_realloc_8924 (x1); roles: dtc_record_find_realloc_8924; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffff8928,dtc_secondary_records,high,function_names+known+renames,"secondary DTC records 21x0x34 at 0xFFFF8928; fns: dtc_region_checksum_validate_8928 (x1); dtc_secondary_table_init_8928 (x1); dtc_secondary_find_copy_8928 (x1); roles: dtc_record_table_dispatch; dtc_pending_counter_update; dtc_region_checksum_validate_8928; dtc_storage_find_code_or_free_slot; cats: Faults & DTC(x2), Boot & Init(x1); ctx: scans_dtc_record_table(x1), service_entry_record(x1)"
0xffff8932,dtc_secondary_aging_update,high,function_names+renames,fns: dtc_secondary_aging_update_8932 (x1); roles: dtc_secondary_aging_update_8932; cats: Faults & DTC(x1)
0xffff895a,ram_895a,low,function_names+renames,fns: dtc_secondary_aging_recalc_895a (x1); roles: dtc_secondary_aging_recalc_895a; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffff8d6c,eeprom_region_check_guards,medium,renames,roles: dtc_record_table_dispatch; dtc_pending_counter_update; dtc_region_checksum_validate_8928; ctx: eeprom_region_check_guards(x1)
0xffff8d70,ram_8d70,low,renames,roles: dtc_storage_find_code_or_free_slot
0xffff8d74,dtc_type_table,high,function_names+known+renames,"DTC type table at 0xFFFF8D74; fns: eeprom_checksum_verify_8d74 (x1); dtc_type_table_checksum_init_8d74 (x1); obd_fault_type_scan_8d74 (x1); dtc_type_present_check_8d74 (x1); roles: dtc_state_table_word_store; eeprom_checksum_verify_8d74; dtc_type_table_checksum_init_8d74; obd_fault_type_scan_8d74; cats: Memory & CRC(x1), Boot & Init(x1), OBD / UDS(x1); ctx: table_per_dtc_management_md(x1)"
0xffff8d75,dtc_type_dispatch,high,function_names+renames,fns: dtc_type_dispatch_8d75 (x1); roles: dtc_type_dispatch_8d75; cats: Faults & DTC(x1)
0xffff8e8c,dtc_signature_accum_checksum,high,function_names+known+renames,checksummed word 0xFFFF8E8C; fns: dtc_signature_accum_checksum_8e8c (x1); roles: dtc_state_table_word_store; dtc_signature_accum_checksum_8e8c; cats: Faults & DTC(x1)
0xffff8e8e,ram_8e8e,low,renames,roles: dtc_state_table_word_store
0xffff8e90,dtc_checksum_pair_update,high,function_names+known+renames,"checksummed word 0xFFFF8E90; fns: dtc_checksum_pair_update_8e90_8e92 (x1); dtc_checksum_pair_update_8e90_8e94 (x1); roles: dtc_state_table_word_store; eeprom_checksum_verify_8d74; dtc_checksum_pair_update_8e90_8e92; dtc_checksum_pair_update_8e90_8e94; cats: Faults & DTC(x2); ctx: selector_base_also_encodes(x1), checksum_verify(x1)"
0xffff8e92,dtc_checksum_pair_update,high,function_names+known+renames,checksummed word 0xFFFF8E92; fns: dtc_type2_value_build_8e92 (x1); dtc_checksum_pair_update_8e90_8e92 (x1); roles: dtc_state_table_word_store; dtc_type2_value_build_8e92; dtc_checksum_pair_update_8e90_8e92; cats: Faults & DTC(x2); ctx: stores(x1)
0xffff8e94,dtc_checksum_pair_update,high,function_names+known+renames,checksummed word 0xFFFF8E94; fns: dtc_checksum_pair_update_8e90_8e94 (x1); roles: dtc_state_table_word_store; dtc_checksum_pair_update_8e90_8e94; cats: Faults & DTC(x1)
0xffff8e98,dtc_type_flag_recheck,high,function_names+known+renames,"checksummed word 0xFFFF8E98; fns: redundant_cell_8e98_or_8e9a_validity (x1); dtc_flag_checksum_init_8e98 (x1); dtc_type_flag_recheck_8e98 (x1); roles: redundant_cell_8e98_or_8e9a_validity; dtc_flag_checksum_init_8e98; dtc_type_flag_recheck_8e98; cats: Boot & Init(x2), Memory & CRC(x1)"
0xffff8e9a,redundant_cell_or,high,function_names+known+renames,checksummed word 0xFFFF8E9A; fns: redundant_cell_8e98_or_8e9a_validity (x1); roles: redundant_cell_8e98_or_8e9a_validity; cats: Memory & CRC(x1)
0xffff8e9c,rev_limit_flag_checksum,high,function_names+known+renames,"checksummed word 0xFFFF8E9C; fns: fault_flag_cell_8e9c_or_8e9e_validity (x1); dtc_flag_checksum_init_8e9c (x1); rev_limit_flag_checksum_8e9c (x1); roles: fault_flag_cell_8e9c_or_8e9e_validity; rev_limit_flag_checksum_8e9c; dtc_flag_checksum_init_8e9c; cats: Faults & DTC(x1), Boot & Init(x1), Rev Limit(x1)"
0xffff8e9e,fault_flag_cell_or,high,function_names+known+renames,checksummed word 0xFFFF8E9E; fns: fault_flag_cell_8e9c_or_8e9e_validity (x1); roles: fault_flag_cell_8e9c_or_8e9e_validity; boot_init_sequence_640bc; dtc_flag_checksum_init_8e9c; cats: Faults & DTC(x1)
0xffff8ea0,dtc_snap2_table,high,function_names+known+renames,"snap2 table 7x0x28 at 0xFFFF8EA0; fns: dtc_region_checksum_validate_8ea0 (x1); knk_timing_table_init_8ea0 (x1); dtc_list_elem_copy_8ea0 (x1); dtc_record_clear_8ea0_arr (x1); roles: dtc_slot_find_by_code; dtc_region_checksum_validate_8ea0; dtc_record_clear_8ea0_arr; dtc_list_elem_copy_8ea0; cats: Faults & DTC(x3), Ignition & Knock(x1)"
0xffff8ea4,vtc_lock,medium,renames,roles: mem_cellbank_flag_pair_write; ctx: vtc_lock(x1)
0xffff8ec0,ram_8ec0,low,renames,roles: table_word_store_40stride
0xffff8ec2,dtc_snap2_word,high,function_names+renames,fns: dtc_snap2_word_store_8ec2 (x1); dtc_snap2_word_get_8ec2 (x1); roles: dtc_snap2_word_store_8ec2; dtc_snap2_word_get_8ec2; cats: Faults & DTC(x2)
0xffff8ec4,dtc_snap2_word,high,function_names+renames,fns: dtc_snap2_word_store_8ec4 (x1); dtc_snap2_word_get_8ec4 (x1); roles: dtc_snap2_word_store_8ec4; dtc_snap2_word_get_8ec4; cats: Faults & DTC(x2)
0xffff8ec6,dtc_snap2_byte,high,function_names+renames,fns: dtc_snap2_byte_store_8ec6 (x1); dtc_snap2_byte_get_8ec6 (x1); roles: dtc_snap2_byte_store_8ec6; dtc_snap2_byte_get_8ec6; cats: Faults & DTC(x2)
0xffff8fb8,snapshot_row,medium,renames,"roles: dtc_region_checksum_validate_8ea0; dtc_record_clear_8ea0_arr; dtc_list_elem_copy_8ea0; table_word_store_40stride; ctx: element(x1), snapshot_row(x1)"
0xffff8fbc,element,medium,renames,roles: dtc_slot_find_by_code; dtc_list_elem_copy_8ea0; dtc_snap_idx_chksum_restore; ctx: element(x1)
0xffff8fc0,status_table,high,function_names+known+renames,status table 2x0x0A at 0xFFFF8FC0; fns: dtc_region_checksum_validate_8fc0 (x1); dtc_status_tbl_init_8fc0 (x1); dtc_status_slot_find_8fc0 (x1); dtc_status_row_copy_8fc0 (x1); roles: obd_mode137_response_payload_build; dtc_region_checksum_validate_8fc0; obd_pid_table_id_lookup; can_rx_id_table_3entry_lookup; cats: Faults & DTC(x4)
0xffff8fc2,dtc_status_word_store,high,function_names+renames,fns: dtc_status_word_store_8fc2 (x1); roles: dtc_status_word_store_8fc2; cats: Faults & DTC(x1)
0xffff8fc4,dtc_status_word,high,function_names+renames,fns: dtc_status_word_store_8fc4 (x1); dtc_status_word_get_8fc4 (x1); roles: dtc_status_word_store_8fc4; dtc_status_word_get_8fc4; cats: Faults & DTC(x2)
0xffff8fc6,dtc_status_word_store,high,function_names+renames,fns: dtc_status_word_store_8fc6 (x1); roles: dtc_status_word_store_8fc6; cats: Faults & DTC(x1)
0xffff8fd4,ram_8fd4,low,renames,roles: obd_mode137_response_payload_build; dtc_region_checksum_validate_8fc0; obd_pid_table_id_lookup; can_rx_id_table_3entry_lookup
0xffff8fdc,fault_flag,medium,function_names+renames,"fns: sensor_fault_flag_8fdc_eval (x1); fault_flag_8fdc_clear (x1); fault_flag_8fdc_verify (x1); roles: sensor_fault_flag_8fdc_eval; fault_flag_8fdc_clear; fault_flag_8fdc_verify; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8fe0,fault_flag,medium,function_names+renames,"fns: fault_flag_8fe0_eval (x1); fault_flag_8fe0_verify (x1); fault_flag_8fe0_clear (x1); roles: fault_flag_8fe0_eval; fault_flag_8fe0_verify; fault_flag_8fe0_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8fe2,fault_flag,medium,function_names+renames,"fns: fault_cond_flag_8fe2_eval (x1); fault_flag_8fe2_verify (x1); fault_flag_8fe2_clear (x1); opt_byte_latch_8fe2_d04f (x1); roles: fault_cond_flag_8fe2_eval; fault_flag_8fe2_verify; fault_flag_8fe2_clear; opt_byte_latch_8fe2_d04f; cats: Memory & CRC(x2), Faults & DTC(x1), Boot & Init(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8fe4,fault_flag,high,function_names+renames,"fns: fault_flag_8fe4_eval (x1); fault_flag_8fe4_verify (x1); fault_flag_8fe4_clear (x1); roles: mem_cellflag_sensor_cond_write; fault_flag_8fe4_eval; fault_flag_8fe4_verify; fault_flag_8fe4_clear; cats: Memory & CRC(x2), Faults & DTC(x1); ctx: else_writes_cell_bank(x1)"
0xffff8fe6,fault_flag,medium,function_names+renames,"fns: fault_cond_flag_8fe6_eval (x1); fault_flag_8fe6_verify (x1); fault_flag_8fe6_clear (x1); opt_byte_latch_8fe6_d046 (x1); roles: fault_cond_flag_8fe6_eval; fault_flag_8fe6_verify; fault_flag_8fe6_clear; opt_byte_latch_8fe6_d046; cats: Memory & CRC(x2), Faults & DTC(x1), Boot & Init(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8fe8,fault_flag,high,function_names+renames,fns: ram_byte_8fe8_set_flag (x1); fault_flag_8fe8_verify (x1); fault_flag_8fe8_set (x1); roles: ram_byte_8fe8_set_flag; fault_flag_8fe8_verify; fault_flag_8fe8_set; cats: Memory & CRC(x3)
0xffff8fea,ram_8fea,low,renames,roles: mem_cellflag_vtc_lock_write
0xffff8fec,fault_flag,medium,function_names+renames,"fns: fault_flag_8fec_cond_chain (x1); fault_flag_8fec_verify (x1); fault_flag_8fec_clear (x1); roles: fault_flag_8fec_cond_chain; fault_flag_8fec_verify; fault_flag_8fec_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8fee,fault_flags,medium,function_names+renames,"fns: fault_flags_8fee_8ff2_verify (x1); fault_flags_8fee_8ff2_clear (x1); opt_byte_latch_8fee_d044 (x1); roles: fault_flags_8fee_8ff2_verify; fault_flags_8fee_8ff2_clear; opt_byte_latch_8fee_d044; cats: Memory & CRC(x2), Boot & Init(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8ff0,ram_8ff0,low,renames,roles: mem_cellbank_flag_or_gate
0xffff8ff2,fault_flags,high,function_names+renames,fns: fault_flags_8fee_8ff2_verify (x1); fault_flags_8fee_8ff2_clear (x1); roles: mem_cellbank_flag_pair_write; fault_flags_8fee_8ff2_verify; fault_flags_8fee_8ff2_clear; cats: Memory & CRC(x2); ctx: gate_writes_cell_bank(x1)
0xffff8ff4,fault_flags,medium,function_names+renames,"fns: fault_flags_8ff4_8ff6_8ff8_eval (x1); fault_flags_8ff4_8ff8_verify (x1); fault_flags_8ff4_8ff8_clear (x1); roles: fault_flags_8ff4_8ff6_8ff8_eval; fault_flags_8ff4_8ff8_verify; fault_flags_8ff4_8ff8_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8ff6,ram_8ff6,low,function_names+renames,fns: fault_flags_8ff4_8ff6_8ff8_eval (x1); roles: fault_flags_8ff4_8ff6_8ff8_eval; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffff8ff8,fault_flags,medium,function_names+renames,"fns: fault_flags_8ff4_8ff6_8ff8_eval (x1); fault_flags_8ff4_8ff8_verify (x1); fault_flags_8ff4_8ff8_clear (x1); roles: fault_flags_8ff4_8ff6_8ff8_eval; fault_flags_8ff4_8ff8_verify; fault_flags_8ff4_8ff8_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff8ffc,fault_flag,high,function_names+renames,"fns: fault_flag_8ffc_update (x1); fault_flags_8ffc_8ffe_verify (x1); fault_flags_8ffc_8ffe_clear (x1); roles: fault_flag_8ffc_update; fault_flags_8ffc_8ffe_verify; fault_flags_8ffc_8ffe_clear; cats: Memory & CRC(x2), Faults & DTC(x1); ctx: fault_flag_eval(x1)"
0xffff8ffe,fault_flags,medium,function_names+renames,fns: fault_flags_8ffc_8ffe_verify (x1); fault_flags_8ffc_8ffe_clear (x1); roles: fault_flags_8ffc_8ffe_verify; fault_flags_8ffc_8ffe_clear; cats: Memory & CRC(x2); CAUTION: low16 also collides with a ROM function address
0xffff9000,fault_flag,medium,function_names+renames,"fns: fault_cond_flag_9000_eval (x1); fault_flag_9000_verify (x1); fault_flag_9000_clear (x1); roles: fault_cond_flag_9000_eval; fault_flag_9000_verify; fault_flag_9000_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff9002,fault_flag,medium,function_names+renames,"fns: fault_flag_9002_eval (x1); fault_flag_9002_verify (x1); fault_flag_9002_clear (x1); roles: fault_flag_9002_eval; fault_flag_9002_verify; fault_flag_9002_clear; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff9004,checksummed_byte_verify,medium,function_names+renames,"fns: fault_cond_flag_9004_eval (x1); checksummed_byte_verify_9004 (x1); checksummed_byte_store_9004 (x1); roles: fault_cond_flag_9004_eval; checksummed_byte_verify_9004; checksummed_byte_store_9004; cats: Memory & CRC(x2), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffff9008,fault_flag,medium,function_names+renames,"fns: dtc_flag_9008_update (x1); fault_flag_9008_verify (x1); fault_flag_9008_clear (x1); fuel_tps_accel_wrapper_9008 (x1); roles: fuel_tps_accel_wrapper_9008; dtc_flag_9008_update; fault_flag_9008_verify; fault_flag_9008_clear; cats: Memory & CRC(x2), Faults & DTC(x1), Fuel & Lambda(x1); CAUTION: low16 also collides with a ROM function address"
0xffff900c,fault_flag,medium,function_names+renames,"fns: dtc_flags_cfcd_900c_update (x1); fault_cond_flag_900c_eval (x1); fault_flag_900c_verify (x1); fault_flag_900c_clear (x1); roles: fault_cond_flag_900c_eval; dtc_flags_cfcd_900c_update; fault_flag_900c_verify; fault_flag_900c_clear; cats: Faults & DTC(x2), Memory & CRC(x2); CAUTION: low16 also collides with a ROM function address"
0xffff9010,ram_9010,low,renames,roles: obd_assembleOidMessageChecksum; obd_service_dispatch
0xffff9039,ram_9039,low,renames,roles: obd_assembleOidMessageChecksum
