bank,addr,end,src_name,source,flag,lift_name,verified,also_sources,category
60E0FB00,0x06991c,0x069922,FUN_06991c,derived,,,,,OBD / UDS
60E0FB00,0x069922,0x069930,FUN_069922,derived,,,,,OBD / UDS
60E0FB00,0x069930,0x069944,FUN_069930,derived,,,,,OBD / UDS
60E0FB00,0x069944,0x069950,FUN_069944,derived,,,,,OBD / UDS
60E0FB00,0x069950,0x06995C,FUN_069950,derived,,,,,OBD / UDS
60E0FB00,0x06995c,0x069968,FUN_06995c,derived,,,,,OBD / UDS
60E0FB00,0x069968,0x06997C,FUN_069968,derived,,,,,OBD / UDS
60E0FB00,0x06997c,0x069990,FUN_06997c,derived,,,,,OBD / UDS
60E0FB00,0x069990,0x0699AC,FUN_069990,derived,,,,,OBD / UDS
60E0FB00,0x0699ac,0x0699B8,FUN_0699ac,derived,,,,,OBD / UDS
60E0FB00,0x0699b8,0x0699CC,FUN_0699b8,derived,,,,,OBD / UDS
60E0FB00,0x0699cc,0x0699E0,FUN_0699cc,derived,,,,,OBD / UDS
60E0FB00,0x0699e0,0x0699F4,FUN_0699e0,derived,,,,,OBD / UDS
60E0FB00,0x0699f4,0x069A08,FUN_0699f4,derived,,,,,OBD / UDS
60E0FB00,0x069a08,0x069A1C,FUN_069a08,derived,,,,,OBD / UDS
60E0FB00,0x069a1c,0x069A38,FUN_069a1c,derived,,,,,OBD / UDS
60E0FB00,0x069a38,0x069A54,FUN_069a38,derived,,,,,OBD / UDS
60E0FB00,0x069a54,0x069A68,FUN_069a54,derived,,,,,OBD / UDS
60E0FB00,0x069a68,0x069A74,FUN_069a68,derived,,,,,OBD / UDS
60E0FB00,0x069a74,0x069A80,FUN_069a74,derived,,,,,OBD / UDS
60E0FB00,0x069a80,0x069A94,FUN_069a80,derived,,,,,OBD / UDS
60E0FB00,0x069a94,0x069AA8,FUN_069a94,derived,,,,,OBD / UDS
60E0FB00,0x069aa8,0x069ABC,FUN_069aa8,derived,,,,,OBD / UDS
60E0FB00,0x069abc,0x069AD0,FUN_069abc,derived,,,,,OBD / UDS
60E0FB00,0x069ad0,0x069AE4,FUN_069ad0,derived,,,,,OBD / UDS
60E0FB00,0x069ae4,0x069AF8,FUN_069ae4,derived,,,,,OBD / UDS
60E0FB00,0x069af8,0x069B0C,FUN_069af8,derived,,,,,OBD / UDS
60E0FB00,0x069b0c,0x069B20,FUN_069b0c,derived,,,,,OBD / UDS
60E0FB00,0x069b20,0x069B34,FUN_069b20,derived,,,,,OBD / UDS
60E0FB00,0x069b34,0x069B40,FUN_069b34,derived,,,,,OBD / UDS
60E0FB00,0x069b40,0x069B48,FUN_069b40,derived,,,,,OBD / UDS
60E0FB00,0x069b48,0x069B64,FUN_069b48,derived,,,,,OBD / UDS
60E0FB00,0x069b64,0x069B78,FUN_069b64,derived,,,,,OBD / UDS
60E0FB00,0x069b78,0x069B8C,FUN_069b78,derived,,,,,OBD / UDS
60E0FB00,0x069b8c,0x069BA0,FUN_069b8c,derived,,,,,OBD / UDS
60E0FB00,0x069ba0,0x069BB4,FUN_069ba0,derived,,,,,OBD / UDS
60E0FB00,0x069bb4,0x069BC8,FUN_069bb4,derived,,,,,OBD / UDS
60E0FB00,0x069bc8,0x069BDC,FUN_069bc8,derived,,,,,OBD / UDS
60E0FB00,0x069bdc,0x069BF0,FUN_069bdc,derived,,,,,OBD / UDS
60E0FB00,0x069bf0,0x069C0C,FUN_069bf0,derived,,,,,OBD / UDS
60E0FB00,0x069c0c,0x069C28,FUN_069c0c,derived,,,,,OBD / UDS
60E0FB00,0x069c28,0x069C44,FUN_069c28,derived,,,,,OBD / UDS
60E0FB00,0x069c44,0x069C60,FUN_069c44,derived,,,,,OBD / UDS
60E0FB00,0x069c60,0x069C7C,FUN_069c60,derived,,,,,OBD / UDS
60E0FB00,0x069c7c,0x069C98,FUN_069c7c,derived,,,,,OBD / UDS
60E0FB00,0x069c98,0x069CB4,FUN_069c98,derived,,,,,OBD / UDS
60E0FB00,0x069cb4,0x069CD0,FUN_069cb4,derived,,,,,OBD / UDS
60E0FB00,0x069cd0,0x069CDC,FUN_069cd0,derived,,,,,OBD / UDS
60E0FB00,0x069cdc,0x069CE8,FUN_069cdc,derived,,,,,OBD / UDS
60E0FB00,0x069ce8,0x069CFC,FUN_069ce8,derived,,,,,OBD / UDS
60E0FB00,0x069cfc,0x069D18,FUN_069cfc,derived,,,,,OBD / UDS
60E0FB00,0x069d18,0x069D20,FUN_069d18,derived,,,,,OBD / UDS
60E0FB00,0x069d20,0x069D34,FUN_069d20,derived,,,,,OBD / UDS
60E0FB00,0x069d34,0x069D48,FUN_069d34,derived,,,,,OBD / UDS
60E0FB00,0x069d48,0x069D5C,FUN_069d48,derived,,,,,OBD / UDS
60E0FB00,0x069d5c,0x069D68,FUN_069d5c,derived,,,,,OBD / UDS
60E0FB00,0x069d68,0x069D74,FUN_069d68,derived,,,,,OBD / UDS
60E0FB00,0x069d74,0x069D88,FUN_069d74,derived,,,,,OBD / UDS
60E0FB00,0x069d88,0x069D94,FUN_069d88,derived,,,,,OBD / UDS
60E0FB00,0x069d94,0x069DA0,FUN_069d94,derived,,,,,OBD / UDS
60E0FB00,0x069da0,0x069DAC,FUN_069da0,derived,,,,,OBD / UDS
60E0FB00,0x069dac,0x069DC0,FUN_069dac,derived,,,,,OBD / UDS
60E0FB00,0x069dc0,0x069DCE,FUN_069dc0,derived,,,,,OBD / UDS
60E0FB00,0x069dce,0x069DD4,FUN_069dce,derived,,,,,OBD / UDS
60E0FB00,0x069dd4,0x069DE8,FUN_069dd4,derived,,,,,OBD / UDS
60E0FB00,0x069de8,0x069DF4,FUN_069de8,derived,,,,,OBD / UDS
60E0FB00,0x069df4,0x069E00,FUN_069df4,derived,,,,,OBD / UDS
60E0FB00,0x069e00,0x069E0C,FUN_069e00,derived,,,,,OBD / UDS
60E0FB00,0x069e0c,0x069E18,FUN_069e0c,derived,,,,,OBD / UDS
60E0FB00,0x069e18,0x069E22,FUN_069e18,derived,,,,,OBD / UDS
60E0FB00,0x069e22,0x069E24,FUN_069e22,derived,NOISE,,,,OBD / UDS
60E0FB00,0x069e24,0x069E38,FUN_069e24,derived,,,,,OBD / UDS
60E0FB00,0x069e38,0x069E4A,FUN_069e38,derived,,,,,OBD / UDS
60E0FB00,0x069e4a,0x069E4C,FUN_069e4a,derived,NOISE,,,,OBD / UDS
60E0FB00,0x069e4c,0x069E58,FUN_069e4c,derived,,,,,OBD / UDS
60E0FB00,0x069e58,0x069E64,FUN_069e58,derived,,,,,OBD / UDS
60E0FB00,0x069e64,0x069E78,FUN_069e64,derived,,,,,OBD / UDS
60E0FB00,0x069e78,0x069E8C,FUN_069e78,derived,,,,,OBD / UDS
60E0FB00,0x069e8c,0x069E9E,FUN_069e8c,derived,,,,,OBD / UDS
60E0FB00,0x069e9e,0x069EA0,FUN_069e9e,derived,NOISE,,,,OBD / UDS
60E0FB00,0x069ea0,0x069EB4,FUN_069ea0,derived,,,,,OBD / UDS
60E0FB00,0x069eb4,0x069EC6,FUN_069eb4,derived,,,,,OBD / UDS
60E0FB00,0x069ec6,0x069ED0,FUN_069ec6,derived,,,,,OBD / UDS
60E0FB00,0x069ed0,0x069EEC,FUN_069ed0,derived,,,,,OBD / UDS
60E0FB00,0x069eec,0x069F00,FUN_069eec,derived,,,,,OBD / UDS
60E0FB00,0x069f00,0x069F14,FUN_069f00,derived,,,,,OBD / UDS
60E0FB00,0x069f14,0x069F1A,FUN_069f14,derived,,,,,OBD / UDS
60E0FB00,0x069f1a,0x069F30,FUN_069f1a,derived,,,,,OBD / UDS
60E0FB00,0x069f30,0x069F42,FUN_069f30,derived,,,,,OBD / UDS
60E0FB00,0x069f42,0x069F96,FUN_069f42,derived,,,,,OBD / UDS
60E0FB00,0x069f96,0x069FC6,FUN_069f96,derived,,,,,OBD / UDS
60E0FB00,0x069fc6,0x06A012,FUN_069fc6,derived,,,,,OBD / UDS
60E0FB00,0x06a012,0x06A0FA,FUN_06a012,derived,,,,,OBD / UDS
60E0FB00,0x06a0fa,0x06A146,FUN_06a0fa,derived,,,,,OBD / UDS
60E0FB00,0x06a146,0x06A1DE,FUN_06a146,derived,,,,,OBD / UDS
60E0FB00,0x06a1de,0x06A20A,FUN_06a1de,derived,,,,,OBD / UDS
60E0FB00,0x06a20a,0x06A23A,FUN_06a20a,derived,,,,,OBD / UDS
60E0FB00,0x06a23a,0x06A266,FUN_06a23a,derived,,,,,OBD / UDS
60E0FB00,0x06a266,0x06A2A6,FUN_06a266,derived,,,,,OBD / UDS
60E0FB00,0x06a2a6,0x06A2E2,FUN_06a2a6,derived,,,,,OBD / UDS
60E0FB00,0x06a2e2,0x06A302,FUN_06a2e2,derived,,,,,OBD / UDS
60E0FB00,0x06a302,0x06A356,FUN_06a302,derived,,,,,OBD / UDS
60E0FB00,0x06a356,0x06A396,FUN_06a356,derived,,,,,OBD / UDS
60E0FB00,0x06a396,0x06A3BA,FUN_06a396,derived,,,,,OBD / UDS
60E0FB00,0x06a3ba,0x06A3CA,FUN_06a3ba,derived,,,,,OBD / UDS
60E0FB00,0x06a3ca,0x06A3EE,FUN_06a3ca,derived,,,,,OBD / UDS
60E0FB00,0x06a3ee,0x06A3FE,FUN_06a3ee,derived,,,,,OBD / UDS
60E0FB00,0x06a3fe,0x06A44A,FUN_06a3fe,derived,,,,,OBD / UDS
60E0FB00,0x06a44a,0x06A472,FUN_06a44a,derived,,,,,OBD / UDS
60E0FB00,0x06a472,0x06A4B6,FUN_06a472,derived,,,,,OBD / UDS
60E0FB00,0x06a4b6,0x06A4E6,FUN_06a4b6,derived,,,,,OBD / UDS
60E0FB00,0x06a4e6,0x06A52A,FUN_06a4e6,derived,,,,,OBD / UDS
60E0FB00,0x06a52a,0x06A55A,FUN_06a52a,derived,,,,,OBD / UDS
60E0FB00,0x06a55a,0x06A57E,FUN_06a55a,derived,,,,,OBD / UDS
60E0FB00,0x06a57e,0x06A59E,FUN_06a57e,derived,,,,,OBD / UDS
60E0FB00,0x06a59e,0x06A5EA,FUN_06a59e,derived,,,,,OBD / UDS
60E0FB00,0x06a5ea,0x06A61E,FUN_06a5ea,derived,,,,,OBD / UDS
60E0FB00,0x06a61e,0x06A6A2,FUN_06a61e,derived,,,,,OBD / UDS
60E0FB00,0x06a6a2,0x06A6EE,FUN_06a6a2,derived,,,,,OBD / UDS
60E0FB00,0x06a6ee,0x06A722,FUN_06a6ee,derived,,,,,OBD / UDS
60E0FB00,0x06a722,0x06A80E,FUN_06a722,derived,,,,,OBD / UDS
60E0FB00,0x06a80e,0x06A88A,FUN_06a80e,derived,,,,,OBD / UDS
60E0FB00,0x06a88a,0x06A8BA,FUN_06a88a,derived,,,,,OBD / UDS
60E0FB00,0x06a8ba,0x06A906,FUN_06a8ba,derived,,,,,OBD / UDS
60E0FB00,0x06a906,0x06A92E,FUN_06a906,derived,,,,,OBD / UDS
60E0FB00,0x06a92e,0x06A960,FUN_06a92e,derived,,,,,OBD / UDS
60E0FB00,0x06a960,0x06A974,FUN_06a960,derived,,,,,OBD / UDS
60E0FB00,0x06a974,0x06A9F2,FUN_06a974,derived,,,,,OBD / UDS
60E0FB00,0x06a9f2,0x06AA46,FUN_06a9f2,derived,,,,,OBD / UDS
60E0FB00,0x06aa46,0x06ACA2,FUN_06aa46,derived,,,,,OBD / UDS
60E0FB00,0x06aca2,0x06ACEE,FUN_06aca2,derived,,,,,OBD / UDS
60E0FB00,0x06acee,0x06AD3A,FUN_06acee,derived,,,,,OBD / UDS
60E0FB00,0x06ad3a,0x06ADBA,FUN_06ad3a,derived,,,,,OBD / UDS
60E0FC00,0x000040,,jumpToFunction,equinox311,GHIDRA-EQX,,,ghidra-auto,Peripherals & ISR
60E0FC00,0x00004c,0x000064,FUN_0000004c,ghidra-auto,,,,ghidra-auto,CAN Bus
60E0FC00,0x000064,0x00007C,FUN_00000064,ghidra-auto,,,,ghidra-auto,CAN Bus
60E0FC00,0x00007c,0x00031C,FUN_0000007c,ghidra-auto,,,,ghidra-auto,Boot & Init
60E0FC00,0x00031c,,checkClearWDT,equinox311,GHIDRA-EQX,watchdogTimerRead_31c,,connor-xmap|ghidra-hand,Peripherals & ISR
60E0FC00,0x0003b0,0x0003D4,task_queue_get_next,ida-ai-xmap,DUBIOUS,task_queue_get_next_3b0,,ghidra-auto,RTOS
60E0FC00,0x0003d4,0x0003E0,hw_init_3,ida-ai-xmap,DUBIOUS,hw_init_3_3d4,,ghidra-auto,Boot & Init
60E0FC00,0x0003e0,0x00041C,task_queue_pending_count,ida-ai-xmap,DUBIOUS,task_queue_pending_count_3e0,,ghidra-auto,RTOS
60E0FC00,0x00041c,0x000450,hw_init_2,ida-ai-xmap,DUBIOUS,hw_init_2_41c,,ghidra-auto,Boot & Init
60E0FC00,0x000450,0x0004E0,eeprom_read_validate,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Memory & CRC
60E0FC00,0x0004e0,0x000572,main_init,ghidra-hand,,,YES,connor-xmap|equinox311:resetHandler?|ghidra-hand,Boot & Init
60E0FC00,0x000572,0x0005B0,serviceWDT,equinox311,GHIDRA-EQX,wdt_init_572,,connor-xmap|ghidra-hand,Peripherals & ISR
60E0FC00,0x0005b0,0x000624,checkWatchdogTimer_OVRCOUNT,equinox311,GHIDRA-EQX,,,ghidra-hand,Peripherals & ISR
60E0FC00,0x000624,0x000636,is_eeprom_valid,ida-ai-xmap,DUBIOUS,is_eeprom_valid_624,,ghidra-auto,Memory & CRC
60E0FC00,0x000636,0x0006C8,validate_data_block_header,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Memory & CRC
60E0FC00,0x0006c8,,somethingWDTRelated??,equinox311,GHIDRA-EQX-UNCERTAIN,,,ghidra-auto,Boot & Init
60E0FC00,0x0007c0,0x000806,serial_data_write_handler,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Peripherals & ISR
60E0FC00,0x000806,0x00087C,data_transfer_setup,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Memory & CRC
60E0FC00,0x00087c,0x0008B4,memset_ram_bounded,ida-ai-xmap,DUBIOUS,memset_ram_bounded_87c,,ghidra-auto,Memory & CRC
60E0FC00,0x0008b4,,Illegal_instr,equinox311,GHIDRA-EQX,,,connor-xmap|ghidra-hand,Boot & Init
60E0FC00,0x0008b8,,Manual_Reset,equinox311,GHIDRA-EQX,,,connor-xmap|ghidra-hand,Boot & Init
60E0FC00,0x0008cc,0x0008F6,bsc_init,ida-ai-xmap,DUBIOUS,,,connor-xmap|ghidra-auto,Boot & Init
60E0FC00,0x0008f6,0x0009FC,FUN_000008f6,ghidra-auto,,gpio_init_8f6,,ghidra-auto,Boot & Init
60E0FC00,0x0009fc,0x000ACE,INT_ATU102_IMI10AG,equinox311,GHIDRA-EQX,,,ghidra-hand,Peripherals & ISR
60E0FC00,0x000ace,0x001008,FUN_00000ace,ghidra-auto,,sensor_sequential_ace_ace,,ghidra-auto,Sensors
60E0FC00,0x001008,0x001038,validate_rom_calibration_id,ida-ai-xmap,DUBIOUS,validate_rom_calibration_id,,ghidra-auto,Memory & CRC
60E0FC00,0x001038,0x001090,reset_ZERO,ghidra-hand,,,,equinox311:runResetConditon_UDSorPowerOn?|ghidra-hand,Memory & CRC
60E0FC00,0x001090,,runFunc,equinox311,GHIDRA-EQX,,,ghidra-auto,RTOS
60E0FC00,0x00109c,0x0010FE,resetOBDCAN?,ghidra-hand,,,,equinox311:resetOBDCAN?|ghidra-hand,OBD / UDS
60E0FC00,0x0010fe,0x001150,FUN_000010fe,ghidra-auto,,can_rx_mailbox_ready_process,,ghidra-auto,CAN Bus
60E0FC00,0x001150,0x001182,atu_wait_and_transfer,ida-ai-xmap,DUBIOUS,,,ghidra-auto,CAN Bus
60E0FC00,0x001182,0x0011C4,atu_clear_status_flags,ida-ai-xmap,DUBIOUS,,,ghidra-auto,CAN Bus
60E0FC00,0x0011c4,0x0011CC,writeImmoBitZero?,ghidra-hand,,writeImmoBitZero_,,equinox311:writeImmoBitZero?|ghidra-hand,OBD / UDS
60E0FC00,0x0011cc,,checkWatchdogForOverflowandReset,equinox311,GHIDRA-EQX,checkWatchdogForOverflowandReset,,ghidra-hand,Boot & Init
60E0FC00,0x0011fa,0x00125C,serial_build_and_send_frame,ida-ai-xmap,DUBIOUS,,,connor-xmap|ghidra-auto,OBD / UDS
60E0FC00,0x00125c,0x001272,serial_try_receive,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Other / Unclassified
60E0FC00,0x001272,,getCurrentCrankTooth?,equinox311,GHIDRA-EQX-UNCERTAIN,,,ghidra-auto,Other / Unclassified
60E0FC00,0x001298,0x0012A2,callManualReset?,ghidra-hand,,,,equinox311:powerOnRun?|ghidra-hand,Boot & Init
60E0FC00,0x0012a2,,reinitIO?,equinox311,GHIDRA-EQX-UNCERTAIN,,,ghidra-auto,Boot & Init
60E0FC00,0x001364,,serviceWDT2,equinox311,GHIDRA-EQX,resetWatchdog_,,ghidra-hand,Boot & Init
60E0FC00,0x001378,0x001414,diag_serial_command_dispatch,ghidra-auto,,,,ghidra-auto,Faults & DTC
60E0FC00,0x001414,,seemsImportant,equinox311,GHIDRA-EQX,,,ghidra-hand,OBD / UDS
60E0FC00,0x00154c,0x0015A6,kwp_short_frame_init_append,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x0015a6,0x001624,FUN_000015a6,ghidra-auto,,kwp_session_frame_init,,ghidra-auto,OBD / UDS
60E0FC00,0x001624,0x001654,diag_send_status_frame,ida-ai-xmap,DUBIOUS,,,connor-xmap|ghidra-auto,CAN Bus
60E0FC00,0x001654,0x0016DC,kwp_frame_append_to_session_buf,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x0016dc,0x00170A,handleException?,ghidra-hand,,handleException_,,equinox311:getResetType?|ghidra-hand,Boot & Init
60E0FC00,0x00170a,0x001774,uds_neg_resp_build_28,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x001774,0x0017F0,uds_neg_resp_build_85,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x0017f0,0x001858,diag_request_download_sid10,ida-ai-xmap,DUBIOUS,,,connor-xmap|ghidra-auto,Boot & Init
60E0FC00,0x001858,0x00197A,diag_security_access_sid27,ghidra-auto,,,,ghidra-auto,Faults & DTC
60E0FC00,0x00197a,0x0019CE,uds_neg_resp_build_3e,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x0019ce,0x001A50,uds_neg_resp_build_11,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x001a50,0x001AC0,uds_neg_resp_build_22,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x001ac0,0x001AD6,uds_neg_resp_build_3b,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x001ad6,0x001C04,diag_transfer_data_handler,ghidra-auto,,,,ghidra-auto,Faults & DTC
60E0FC00,0x001c04,0x001D30,diag_transfer_data_sid36,ida-ai-xmap,DUBIOUS,,,connor-xmap|ghidra-auto,Faults & DTC
60E0FC00,0x001d30,0x001D78,diag_transfer_exit_sid37,ida-ai-xmap,DUBIOUS,,,ghidra-auto,OBD / UDS
60E0FC00,0x001d78,0x001E34,diag_custom_cmd_B1,ida-ai-xmap,DUBIOUS,,,ghidra-auto,OBD / UDS
60E0FC00,0x001e34,0x001E4C,atu_read_timer_value,ida-ai-xmap,DUBIOUS,,,ghidra-auto,OBD / UDS
60E0FC00,0x001e4c,0x001E72,FUN_00001e4c,ghidra-auto,,be_bytes4_to_u32,,ghidra-auto,Utilities
60E0FC00,0x001e72,0x001E94,atu_read_capture_value,ida-ai-xmap,DUBIOUS,,,ghidra-auto,Utilities
60E0FC00,0x001e94,0x001EB2,uds_sci_flag_set_wait_clear,ghidra-auto,,,,connor-xmap|ghidra-auto,OBD / UDS
60E0FC00,0x001eb2,0x001ED0,FUN_00001eb2,ghidra-auto,,uds_sci_flag_clear_wait_clear,,ghidra-auto,OBD / UDS
60E0FC00,0x001ed0,0x001FA2,uds_frame_pack_bits_bytes,ghidra-auto,,,,ghidra-auto,OBD / UDS
60E0FC00,0x001fa2,0x001FBC,FUN_00001fa2,ghidra-auto,,atu_get_rx_byte_count,,ghidra-auto,Sensors
60E0FC00,0x001fbc,0x001FE2,copy_bytes_readback_verify,ghidra-auto,,,,ghidra-auto,Memory & CRC
60E0FC00,0x001fe2,0x002034,can_mailbox_reg_byte_nibble,ghidra-auto,,,,ghidra-auto,CAN Bus
60E0FC00,0x002034,0x002044,checksum_complement_add,ida-ai-xmap,DUBIOUS,checksum_complement_add,YES,ghidra-auto,Memory & CRC
60E0FC00,0x002044,0x002054,invertAndReturn_8bit_ADDR,equinox311,GHIDRA-EQX,diag_invertandreturn_2044,YES,ghidra-hand,Memory & CRC
60E0FC00,0x002054,0x002064,setSR_PARAM,equinox311,GHIDRA-EQX,setSR_PARAM,YES,ghidra-hand,Memory & CRC
60E0FC00,0x002064,0x002068,loadStatusRegister_ADDR,equinox311,GHIDRA-EQX,loadStatusRegister_ADDR,YES,ghidra-hand,Peripherals & ISR
60E0FC00,0x002068,0x0020AC,2DLookup,equinox311,GHIDRA-EQX,2DLookup_type0,YES,ghidra-hand,Math / FPU
60E0FC00,0x0020ac,0x0020C4,2DLookup_FP_8bit,equinox311,GHIDRA-EQX,2DLookup_FP_8bit,YES,ghidra-hand,Math / FPU
60E0FC00,0x0020c4,0x0020DC,2DLookup_FP_16bit,equinox311,GHIDRA-EQX,2DLookup_FP_16bit,YES,ghidra-hand,Math / FPU
60E0FC00,0x0020dc,0x002120,3dLookup,equinox311,GHIDRA-EQX,3dlookup_type8,YES,ghidra-hand,Math / FPU
60E0FC00,0x002120,0x00213C,3DLookup_FP_8bit,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x00213c,0x002158,3DLookup_FP_16bit,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002158,0x002304,LongFunc,ghidra-hand,,,,equinox311:fp_Divide?|ghidra-hand,Math / FPU
60E0FC00,0x002304,0x00231C,addS32Saturate,ida-ai-xmap,DUBIOUS,add_s32_saturate,YES,ghidra-auto,Math / FPU
60E0FC00,0x00231c,0x00239C,mul32_saturated,ghidra-hand,,mul32_saturated,YES,equinox311:multiply32Bit??|ghidra-hand,Math / FPU
60E0FC00,0x00239c,0x0023B0,delay_loop_n8,ida-ai-xmap,DUBIOUS,delay_loop_n8,YES,ghidra-auto,Utilities
60E0FC00,0x0023b0,0x0023DC,firstOrderFilter_SIG_SIGPREV_MIN_FF,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x0023dc,0x0023E4,subtractAbsolute,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x0023e4,0x0023F4,saturateLow_SIGNAL_LOWERBOUND,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x0023f4,0x002404,minValue,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x002404,0x002420,saturate_SIGNAL_LOWER_UPPER,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x002420,0x002430,complement_shift_u8,ghidra-hand,,math_complement_2420,YES,equinox311:encode??|ghidra-hand,Math / FPU
60E0FC00,0x002430,0x002440,complement_shift_u16,ida-ai-xmap,DUBIOUS,complement_shift_u16,YES,ghidra-auto,Math / FPU
60E0FC00,0x002440,0x002460,isNotZero_wDivideByZero_Protect,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x002460,0x002478,add16bitSaturate_ADD1_ADD2,equinox311,GHIDRA-EQX,add16bitSaturate_ADD1_ADD2,YES,ghidra-hand,Math / FPU
60E0FC00,0x002478,0x002490,addSaturate8Bit,equinox311,GHIDRA-EQX,addSaturate8Bit,YES,ghidra-hand,Math / FPU
60E0FC00,0x002490,0x0024C0,floatToFP_16bit_NUMBER_SCALAR_OFFSET,equinox311,GHIDRA-EQX,axis_lookup_float_to_index,YES,ghidra-hand,Math / FPU
60E0FC00,0x0024c0,0x0024D0,fixedPointToFloat_16bit_MULT_OFF_SIG,equinox311,GHIDRA-EQX,caller,YES,ghidra-hand,Math / FPU
60E0FC00,0x0024d0,0x002500,floatToInt_SIGNAL_MULT_OFFSET,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002500,0x002510,fixedPointToFloat_8bit_MULT_OFF_SIG,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002510,0x00253C,interp_bilinear_weight_calc,ghidra-hand,,,YES,equinox311:fixedPointScaling?|ghidra-hand,Math / FPU
60E0FC00,0x00253c,,interpolate_floatTable,equinox311,GHIDRA-EQX,,,ghidra-hand,Math / FPU
60E0FC00,0x00256c,,lookup_char,equinox311,GHIDRA-EQX,,,ghidra-hand,Math / FPU
60E0FC00,0x002598,,lookup_short,equinox311,GHIDRA-EQX,,,ghidra-hand,Math / FPU
60E0FC00,0x0025c8,0x0025F4,interpolate_8bitTable,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x0025f4,0x002624,interpolate_3d_uint16,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002624,0x002658,dataLookup,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002658,0x002678,indexLookupSomething,equinox311,GHIDRA-EQX,interp_leaves,YES,ghidra-hand,Math / FPU
60E0FC00,0x002678,0x002690,interpolate_floatTable,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x002690,0x0026B0,interpolate_shortTable,equinox311,GHIDRA-EQX,,,ghidra-hand,Math / FPU
60E0FC00,0x0026b0,0x0026D0,interpolate_uint8Table,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x0026d0,0x0026F4,interpolate_uint16Table,equinox311,GHIDRA-EQX,,YES,ghidra-hand,Math / FPU
60E0FC00,0x0026f4,0x003238,interpolate_charTable,equinox311,GHIDRA-EQX,,,ghidra-hand,Math / FPU
60E0FC00,0x002710,,ISR_100,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002728,,ISR_104,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002740,,ISR_108,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002758,,ISR_10C,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002770,,ISR_110,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002788,,ISR_114,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x0027a0,,ISR_118,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x0027b8,,ISR_11C,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x0027d0,,ISR_120,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x0027e8,,ISR_128,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002938,,ISR_194,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002980,,ISR_1A0,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x0029e0,,ISR_1BC,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
60E0FC00,0x002b18,,ISR_208,equinox311,GHIDRA-EQX,,,,Peripherals & ISR
