caller_addr,caller_name,callee_addr,callee_name,kind
0x117C8,engineControlTASK2,0x65336,getFaultEvalState,ref
0x1182A,task3,0x145BC,calculateLeadingTimingCompensations,ref
0x1182A,task3,0x169B8,FUN_000169b8,ref
0x1182A,task3,0x17AB0,batteryRelatedFaults??,ref
0x1182A,task3,0x193B4,getSecondaryAirPumpRequest,ref
0x1182A,task3,0x1A940,getVehicleCondtions??,ref
0x1182A,task3,0x21BB2,getFuelingSlowtask?,ref
0x1182A,task3,0x224F6,evapRelated,ref
0x1182A,task3,0x238E4,FUN_000238e4,ref
0x1182A,task3,0x292BA,getSomeEngineConditions,ref
0x1182A,task3,0x2AA62,checkCANFaults??,ref
0x1182A,task3,0x2F5DA,acCompressorControlMain???,ref
0x1182A,task3,0x2F71E,fanControlMain,ref
0x1182A,task3,0x2FE14,getOBDFuelModificationRequest,ref
0x1182A,task3,0x31BF2,calculateSecondaryAirOnTime,ref
0x1182A,task3,0x394FC,faultDetermination?,ref
0x1182A,task3,0x53FA4,calculateDiagSessionConditional,ref
0x1182A,task3,0x57BB8,FUN_00057bb8,ref
0x1182A,task3,0x57F20,FUN_00057f20,ref
0x1182A,task3,0x57F90,FUN_00057f90,ref
0x1182A,task3,0x57FC4,FUN_00057fc4,ref
0x1182A,task3,0x58060,calcBatteryRelatedFaults??,ref
0x1182A,task3,0x580F0,FUN_000580f0,ref
0x1182A,task3,0x58210,FUN_00058210,ref
0x1182A,task3,0x582AC,idleEnumRealted???,ref
0x1182A,task3,0x58538,FUN_00058538,ref
0x1182A,task3,0x58550,FUN_00058550,ref
0x1182A,task3,0x58648,FUN_00058648,ref
0x1182A,task3,0x58666,FUN_00058666,ref
0x1182A,task3,0x58758,FUN_00058758,ref
0x1182A,task3,0x58798,FUN_00058798,ref
0x1182A,task3,0x5A1D4,FUN_0005a1d4,ref
0x1182A,task3,0x5CBBA,FUN_0005cbba,ref
0x1182A,task3,0x5CC0E,FUN_0005cc0e,ref
0x1182A,task3,0x5CCBE,FUN_0005ccbe,ref
0x1182A,task3,0x5CD2C,getBrakingOrInNeutral,ref
0x118FE,cruiseControl?,0x169EA,FUN_000169ea,ref
0x118FE,cruiseControl?,0x1A9EE,FUN_0001a9ee,ref
0x118FE,cruiseControl?,0x21C66,FUN_00021c66,ref
0x118FE,cruiseControl?,0x27174,FUN_00027174,ref
0x118FE,cruiseControl?,0x292D8,FUN_000292d8,ref
0x118FE,cruiseControl?,0x2AAC8,FUN_0002aac8,ref
0x118FE,cruiseControl?,0x2EBEE,getCruiseControlE2Metrics,ref
0x118FE,cruiseControl?,0x398F4,FUN_000398f4,ref
0x118FE,cruiseControl?,0x3F0B2,FUN_0003f0b2,ref
0x118FE,cruiseControl?,0x545BA,checkDeviceControlConditional,ref
0x118FE,cruiseControl?,0x5A78C,diagControlModeSomething,ref
0x118FE,cruiseControl?,0x63F20,FUN_00063f20,ref
0x118FE,cruiseControl?,0x63F48,coolantTempPlausibilityCheck???,ref
0x1194E,bunchOFuncs,0x145DA,leadingAndTrailingSeperationMain,ref
0x1194E,bunchOFuncs,0x16A28,FUN_00016a28,ref
0x1194E,bunchOFuncs,0x1AA1E,sensorStuff,ref
0x1194E,bunchOFuncs,0x21DA0,FUN_00021da0,ref
0x1194E,bunchOFuncs,0x22532,FUN_00022532,ref
0x1194E,bunchOFuncs,0x22EA8,FUN_00022ea8,ref
0x1194E,bunchOFuncs,0x292F0,FUN_000292f0,ref
0x1194E,bunchOFuncs,0x2AAF2,setOBDCANTXVars,ref
0x1194E,bunchOFuncs,0x387BA,FUN_000387ba,ref
0x1194E,bunchOFuncs,0x39938,faultRelated??,ref
0x1194E,bunchOFuncs,0x53CF8,FUN_00053cf8,ref
0x1194E,bunchOFuncs,0x53D22,FUN_00053d22,ref
0x1194E,bunchOFuncs,0x578C6,FUN_000578c6,ref
0x1194E,bunchOFuncs,0x57E14,FUN_00057e14,ref
0x1194E,bunchOFuncs,0x5800A,FUN_0005800a,ref
0x1194E,bunchOFuncs,0x5876E,getVehicleSpeedThreshold,ref
0x1194E,bunchOFuncs,0x587D8,FUN_000587d8,ref
0x1194E,bunchOFuncs,0x5885A,FUN_0005885a,ref
0x1194E,bunchOFuncs,0x588E8,faultSomething0x1,ref
0x1194E,bunchOFuncs,0x58940,FUN_00058940,ref
0x1194E,bunchOFuncs,0x58A2C,FUN_00058a2c,ref
0x1194E,bunchOFuncs,0x58AAC,getFuelLevelValidity,ref
0x1194E,bunchOFuncs,0x58E50,someOBDFunctionCaller,ref
0x1194E,bunchOFuncs,0x5CBE4,FUN_0005cbe4,ref
0x1194E,bunchOFuncs,0x5E524,checkIfDeviceControl?,ref
0x1194E,bunchOFuncs,0x5E5C8,getCoolantTempConditional,ref
0x11B54,FUN_00011b54,0x16A5A,FUN_00016a5a,ref
0x11B54,FUN_00011b54,0x1AA84,FUN_0001aa84,ref
0x11B54,FUN_00011b54,0x21DCA,FUN_00021dca,ref
0x11B54,FUN_00011b54,0x22BBA,FUN_00022bba,ref
0x11B54,FUN_00011b54,0x2718C,alternatorControlMain,ref
0x11B54,FUN_00011b54,0x39F00,FUN_00039f00,ref
0x11B54,FUN_00011b54,0x58268,FUN_00058268,ref
0x11B80,FUN_00011b80,0x14604,FUN_00014604,ref
0x11B80,FUN_00011b80,0x17ACE,FUN_00017ace,ref
0x11B80,FUN_00011b80,0x3A0C8,FUN_0003a0c8,ref
0x11B80,FUN_00011b80,0x3F0D6,catTempRelated,ref
0x11B9A,FUN_00011b9a,0x1AA9C,FUN_0001aa9c,ref
0x11B9A,FUN_00011b9a,0x21DE2,FUN_00021de2,ref
0x11B9A,FUN_00011b9a,0x2AB10,FUN_0002ab10,ref
0x11B9A,FUN_00011b9a,0x31C16,FUN_00031c16,ref
0x11B9A,FUN_00011b9a,0x3A10A,FUN_0003a10a,ref
0x11B9A,FUN_00011b9a,0x3E3F8,FUN_0003e3f8,ref
0x11B9A,FUN_00011b9a,0x52DE4,FUN_00052de4,ref
0x11B9A,FUN_00011b9a,0x578FE,FUN_000578fe,ref
0x11B9A,FUN_00011b9a,0x5891A,FUN_0005891a,ref
0x11B9A,FUN_00011b9a,0x5C664,getTireSize,ref
0x11B9A,FUN_00011b9a,0x5CE70,FUN_0005ce70,ref
0x11B9A,FUN_00011b9a,0x5CF54,FUN_0005cf54,ref
0x11B9A,FUN_00011b9a,0x5CFF0,FUN_0005cff0,ref
0x11B9A,FUN_00011b9a,0x5E54C,FUN_0005e54c,ref
0x11B9A,FUN_00011b9a,0x5EBEC,FUN_0005ebec,ref
0x11BF6,FUN_00011bf6,0x14140,FUN_00014140,ref
0x11BF6,FUN_00011bf6,0x1A4BC,FUN_0001a4bc,ref
0x11BF6,FUN_00011bf6,0x21762,perRotorFuelCut??,ref
0x11BF6,FUN_00011bf6,0x2FE44,FUN_0002fe44,ref
0x11BF6,FUN_00011bf6,0x3905A,dealsWithFuelCutSetting,ref
0x11C1C,engineControlTASK,0x141FC,engineControlCalculateTiming,ref
0x11C1C,engineControlTASK,0x16A8C,FUN_00016a8c,ref
0x11C1C,engineControlTASK,0x1A4E6,engineControlGetAir,ref
0x11C1C,engineControlTASK,0x217B2,engineControlGetFueling,ref
0x11C1C,engineControlTASK,0x218F4,crankingRelatedFunc,ref
0x11C1C,engineControlTASK,0x39210,setupFuelingVariables,ref
0x11C72,bulkInits??,0x3920,getSR,ref
0x11C72,bulkInits??,0x3934,setSR,ref
0x11C72,bulkInits??,0x1410E,FUN_0001410e,ref
0x11C72,bulkInits??,0x1A478,FUN_0001a478,ref
0x11C72,bulkInits??,0x21730,FUN_00021730,ref
0x11C72,bulkInits??,0x29108,FUN_00029108,ref
0x11C72,bulkInits??,0x39040,FUN_00039040,ref
0x11CA2,FUN_00011ca2,0x1439A,FUN_0001439a,ref
0x11CA2,FUN_00011ca2,0x143BA,FUN_000143ba,ref
0x11CA2,FUN_00011ca2,0x21A30,FUN_00021a30,ref
0x11CA2,FUN_00011ca2,0x21A54,FUN_00021a54,ref
0x11CA2,FUN_00011ca2,0x3A164,FUN_0003a164,ref
0x11CA2,FUN_00011ca2,0x3A174,FUN_0003a174,ref
0x11CE4,thunk_FUN_00025c40,0x25C40,FUN_00025c40,ref
0x11CEA,thunk_FUN_00025c58,0x25C58,FUN_00025c58,ref
0x11CF0,FUN_00011cf0,0x21A72,FUN_00021a72,ref
0x11CFC,FUN_00011cfc,0x21A90,FUN_00021a90,ref
0x11D10,FUN_00011d10,0x2912E,largeFunction,ref
0x11D10,FUN_00011d10,0x3A4F0,FUN_0003a4f0,ref
0x11E00,FUN_00011e00,0x9890,placeCANRX,ref
0x11E00,FUN_00011e00,0x9C34,FUN_00009c34,ref
0x11E00,FUN_00011e00,0x9C8E,FUN_00009c8e,ref
0x11E00,FUN_00011e00,0x66990,FUN_00066990,ref
0x11F20,FUN_00011f20,0x9CA4,FUN_00009ca4,ref
0x11F20,FUN_00011f20,0x669CE,FUN_000669ce,ref
0x11F40,thunk_FUN_0003a18c,0x3A18C,FUN_0003a18c,ref
0x11F78,calculateLeadingTimingBase,0x2068,2DLookup,ref
0x11F78,calculateLeadingTimingBase,0x20DC,3dLookup,ref
0x11F78,calculateLeadingTimingBase,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x11F78,calculateLeadingTimingBase,0x23F4,minValue,ref
0x1202A,calculateTrailingTimingBase,0x2068,2DLookup,ref
0x1202A,calculateTrailingTimingBase,0x20DC,3dLookup,ref
0x1202A,calculateTrailingTimingBase,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x1202A,calculateTrailingTimingBase,0x23F4,minValue,ref
0x121A4,calculateDSCLeadingTimingDerate?,0x2440,isNotZero_wDivideByZero_Protect,ref
0x12236,modifyTiming,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x12294,calculateDSCTrailingTimingDerate?,0x2440,isNotZero_wDivideByZero_Protect,ref
0x12326,modifyTrailingTiming,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x12362,calculateLeadingTimingBaseFinal,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x12362,calculateLeadingTimingBaseFinal,0x23F4,minValue,ref
0x12362,calculateLeadingTimingBaseFinal,0x11CDC,FUN_00011cdc,bsr
0x12456,calculateTrailingTimingBaseFinal,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x12456,calculateTrailingTimingBaseFinal,0x23F4,minValue,ref
0x1253C,calculateLeadingDerateRetard,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x12576,calculateTrailingDerateRetard,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x125B0,defaultTimingMinMax,0x2440,isNotZero_wDivideByZero_Protect,ref
0x126C0,calculateTrailingOffThrottleRetard?,0x2440,isNotZero_wDivideByZero_Protect,ref
0x12904,calculateOffThrottleTimingDerate,0x2068,2DLookup,ref
0x12904,calculateOffThrottleTimingDerate,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x12904,calculateOffThrottleTimingDerate,0x2500,fixedPointToFloat_8bit_MULT_OFF_SIG,ref
0x12BD6,somethingEngineLoadCalc,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x12BD6,somethingEngineLoadCalc,0x3E0AC,floatDivideDiv0errCheck_SIG_DIVISOR,ref
0x12D30,engineConditionDetectForTimingModification,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x12E94,leadingAndTrailingSeperatorSomething,0x2068,2DLookup,ref
0x12E94,leadingAndTrailingSeperatorSomething,0x20DC,3dLookup,ref
0x12E94,leadingAndTrailingSeperatorSomething,0x23F4,minValue,ref
0x13070,roughKnockCorrection,0x23DC,subtractAbsolute,ref
0x13070,roughKnockCorrection,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x13070,roughKnockCorrection,0x23F4,minValue,ref
0x13414,idleLeadingTimingCorrection?,0x2068,2DLookup,ref
0x13414,idleLeadingTimingCorrection?,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13544,idleTrailingTimingCorrection?,0x2068,2DLookup,ref
0x13544,idleTrailingTimingCorrection?,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13674,updateKnockRamTHUNK,0x3E258,updateMemoryAtAddress_float_VAL_ADDR,ref
0x1367E,FUN_0001367e,0x3E38A,validateAddressCopy_float_ADDRESS??,ref
0x13760,calcKnockRAMUpdate?,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x13808,updateKnockMaxRAM,0x23B0,firstOrderFilter_SIG_SIGPREV_MIN_FF,ref
0x13808,updateKnockMaxRAM,0x13AE4,limitKnockRetardMax_ConditonalRPM,bsr
0x13808,updateKnockMaxRAM,0x3E1AA,readValue_float_DEFAULTVAL_ADDRESS,ref
0x13808,updateKnockMaxRAM,0x3E258,updateMemoryAtAddress_float_VAL_ADDR,ref
0x138A4,calculateKnockConditonActiveTimingDerate,0x2068,2DLookup,ref
0x138A4,calculateKnockConditonActiveTimingDerate,0x13AE4,limitKnockRetardMax_ConditonalRPM,bsr
0x138A4,calculateKnockConditonActiveTimingDerate,0x13B4A,limitKnockRetardMax_CalValue,bsr
0x138A4,calculateKnockConditonActiveTimingDerate,0x13B5E,saturateBetweenKnockRetardMinMaxTables,bsr
0x139B4,calculateKnockConditonClearedAddTimingBack,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x139B4,calculateKnockConditonClearedAddTimingBack,0x2478,addSaturate8Bit,ref
0x139B4,calculateKnockConditonClearedAddTimingBack,0x13AE4,limitKnockRetardMax_ConditonalRPM,bsr
0x139B4,calculateKnockConditonClearedAddTimingBack,0x13B4A,limitKnockRetardMax_CalValue,bsr
0x139B4,calculateKnockConditonClearedAddTimingBack,0x13B5E,saturateBetweenKnockRetardMinMaxTables,bsr
0x13AE4,limitKnockRetardMax_ConditonalRPM,0x2068,2DLookup,ref
0x13AE4,limitKnockRetardMax_ConditonalRPM,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13B4A,limitKnockRetardMax_CalValue,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13B5E,saturateBetweenKnockRetardMinMaxTables,0x2068,2DLookup,ref
0x13B5E,saturateBetweenKnockRetardMinMaxTables,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13C44,getEngineConditionsForKnockControl??,0x2440,isNotZero_wDivideByZero_Protect,ref
0x13DA2,FUN_00013da2,0x2478,addSaturate8Bit,ref
0x13E30,getCoolantBasedTimingDerate??,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x13E30,getCoolantBasedTimingDerate??,0x2500,fixedPointToFloat_8bit_MULT_OFF_SIG,ref
0x13E30,getCoolantBasedTimingDerate??,0x13E98,floatArrayToByteArrayLookup1,bsr
0x13E30,getCoolantBasedTimingDerate??,0x13F60,floatArrayToByteArrayLookup2,bsr
0x13E30,getCoolantBasedTimingDerate??,0x3E0AC,floatDivideDiv0errCheck_SIG_DIVISOR,ref
0x13E98,floatArrayToByteArrayLookup1,0x2500,fixedPointToFloat_8bit_MULT_OFF_SIG,ref
0x13F60,floatArrayToByteArrayLookup2,0x2500,fixedPointToFloat_8bit_MULT_OFF_SIG,ref
0x13FF4,calcLeadingTimingIATCompensation,0x2068,2DLookup,ref
0x14064,calculateAllTimingLoadCompensation,0x20DC,3dLookup,ref
0x140DC,FUN_000140dc,0x1024C,FUN_0001024c,ref
0x140DC,FUN_000140dc,0x12180,getIgnitionTimingInit,ref
0x140DC,FUN_000140dc,0x127CC,FUN_000127cc,ref
0x140DC,FUN_000140dc,0x13BD0,FUN_00013bd0,ref
0x140DC,FUN_000140dc,0x18F3C,FUN_00018f3c,ref
0x140DC,FUN_000140dc,0x2C374,FUN_0002c374,ref
0x140DC,FUN_000140dc,0x42404,FUN_00042404,ref
0x140DC,FUN_000140dc,0x4B894,FUN_0004b894,ref
0x1410E,FUN_0001410e,0x12192,getInitalLeadingTrailingAdvance?,ref
0x1410E,FUN_0001410e,0x127D6,FUN_000127d6,ref
0x1410E,FUN_0001410e,0x1325C,FUN_0001325c,ref
0x1410E,FUN_0001410e,0x1476C,engineCrankingConditionsInit??,ref
0x1410E,FUN_0001410e,0x18F6C,FUN_00018f6c,ref
0x1410E,FUN_0001410e,0x2C37E,getInitalTimingValues??,ref
0x1410E,FUN_0001410e,0x43150,FUN_00043150,ref
0x1410E,FUN_0001410e,0x4315C,throttleLiftInitStuff,ref
0x14140,FUN_00014140,0x3920,getSR,ref
0x14140,FUN_00014140,0x3934,setSR,ref
0x14140,FUN_00014140,0x1038C,FUN_0001038c,ref
0x14140,FUN_00014140,0x10B34,FUN_00010b34,ref
0x14140,FUN_00014140,0x13368,FUN_00013368,ref
0x14140,FUN_00014140,0x18F9C,FUN_00018f9c,ref
0x14140,FUN_00014140,0x2C388,getIgnitionRelatedCalsForSomething,ref
0x14140,FUN_00014140,0x2C484,FUN_0002c484,ref
0x141FC,engineControlCalculateTiming,0x3920,getSR,ref
0x141FC,engineControlCalculateTiming,0x3934,setSR,ref
0x141FC,engineControlCalculateTiming,0x10386,calculatePerRotorIgnitionDwell,ref
0x141FC,engineControlCalculateTiming,0x10EE6,getEngineCrankingStatus?,ref
0x141FC,engineControlCalculateTiming,0x11F78,calculateLeadingTimingBase,ref
0x141FC,engineControlCalculateTiming,0x1202A,calculateTrailingTimingBase,ref
0x141FC,engineControlCalculateTiming,0x121A4,calculateDSCLeadingTimingDerate?,ref
0x141FC,engineControlCalculateTiming,0x12294,calculateDSCTrailingTimingDerate?,ref
0x141FC,engineControlCalculateTiming,0x12342,calculateLeadingTimingDerateCompensated,ref
0x141FC,engineControlCalculateTiming,0x12352,calculateTrailingTimingDerateCompensated,ref
0x141FC,engineControlCalculateTiming,0x12362,calculateLeadingTimingBaseFinal,ref
0x141FC,engineControlCalculateTiming,0x12456,calculateTrailingTimingBaseFinal,ref
0x141FC,engineControlCalculateTiming,0x1253C,calculateLeadingDerateRetard,ref
0x141FC,engineControlCalculateTiming,0x12576,calculateTrailingDerateRetard,ref
0x141FC,engineControlCalculateTiming,0x125B0,defaultTimingMinMax,ref
0x141FC,engineControlCalculateTiming,0x126C0,calculateTrailingOffThrottleRetard?,ref
0x141FC,engineControlCalculateTiming,0x12840,FUN_00012840,ref
0x141FC,engineControlCalculateTiming,0x12CE8,getEngineLimitTimingDerates?,ref
0x141FC,engineControlCalculateTiming,0x1326E,finalLeadingTimingStuff?,ref
0x141FC,engineControlCalculateTiming,0x132CA,finalTrailingTimingStuff?,ref
0x141FC,engineControlCalculateTiming,0x13414,idleLeadingTimingCorrection?,ref
0x141FC,engineControlCalculateTiming,0x13544,idleTrailingTimingCorrection?,ref
0x141FC,engineControlCalculateTiming,0x13686,getKnockControlAllowed??,ref
0x141FC,engineControlCalculateTiming,0x136D6,getKnockSensorFaultedStatus?,ref
0x141FC,engineControlCalculateTiming,0x136FE,getKnockControlActive,ref
0x141FC,engineControlCalculateTiming,0x13808,updateKnockMaxRAM,ref
0x141FC,engineControlCalculateTiming,0x138A4,calculateKnockConditonActiveTimingDerate,ref
0x141FC,engineControlCalculateTiming,0x13BE0,FUN_00013be0,ref
0x141FC,engineControlCalculateTiming,0x13D04,FUN_00013d04,ref
0x141FC,engineControlCalculateTiming,0x13DA2,FUN_00013da2,ref
0x141FC,engineControlCalculateTiming,0x13E30,getCoolantBasedTimingDerate??,ref
0x141FC,engineControlCalculateTiming,0x146D4,setPerRotorTimingValuesLeading,ref
0x141FC,engineControlCalculateTiming,0x1470A,setPerRotorTimingValuesTrailing,ref
0x141FC,engineControlCalculateTiming,0x1477C,getEngineCrankingState??,ref
0x141FC,engineControlCalculateTiming,0x178E8,calculateKnockTimingDerateConditionEvents,ref
0x141FC,engineControlCalculateTiming,0x18D3C,dscRelatedTiming?,ref
0x141FC,engineControlCalculateTiming,0x2C4E6,FUN_0002c4e6,ref
0x141FC,engineControlCalculateTiming,0x2C548,checkFuelCutStatusForSomething,ref
0x141FC,engineControlCalculateTiming,0x42296,calculateDriverConditions,ref
0x141FC,engineControlCalculateTiming,0x4244C,throttleLiftCountersandConditions,ref
0x141FC,engineControlCalculateTiming,0x424AC,vehicleSpeedRelatedSOmething,ref
0x141FC,engineControlCalculateTiming,0x424DC,FUN_000424dc,ref
0x141FC,engineControlCalculateTiming,0x42534,FUN_00042534,ref
0x141FC,engineControlCalculateTiming,0x425A2,throttleLiftoffRelated,ref
0x141FC,engineControlCalculateTiming,0x426C2,setLoadandRPM,ref
0x141FC,engineControlCalculateTiming,0x426EA,FUN_000426ea,ref
0x141FC,engineControlCalculateTiming,0x4272A,engineLoad2ndOrderLowPass,ref
0x141FC,engineControlCalculateTiming,0x427B8,FUN_000427b8,ref
0x141FC,engineControlCalculateTiming,0x42852,FUN_00042852,ref
0x141FC,engineControlCalculateTiming,0x42934,calculatedEngineAccelerationFiltered,ref
0x141FC,engineControlCalculateTiming,0x429BC,getEngineSpeedRateOfChange,ref
0x141FC,engineControlCalculateTiming,0x429EE,filterEngineSpeedRateOfChange,ref
0x141FC,engineControlCalculateTiming,0x42B52,FUN_00042b52,ref
0x141FC,engineControlCalculateTiming,0x42B7C,relatedToFuelCut?,ref
0x141FC,engineControlCalculateTiming,0x42BF6,calc_decel_fuel_cut_445AA,ref
0x141FC,engineControlCalculateTiming,0x42CE0,FUN_00042ce0,ref
0x141FC,engineControlCalculateTiming,0x42D08,FUN_00042d08,ref
0x141FC,engineControlCalculateTiming,0x42D94,FUN_00042d94,ref
0x141FC,engineControlCalculateTiming,0x42DCE,FUN_00042dce,ref
0x141FC,engineControlCalculateTiming,0x42DFC,FUN_00042dfc,ref
0x141FC,engineControlCalculateTiming,0x42E70,FUN_00042e70,ref
0x141FC,engineControlCalculateTiming,0x42F56,liftConditionSRLatch,ref
0x141FC,engineControlCalculateTiming,0x430FE,FUN_000430fe,ref
0x141FC,engineControlCalculateTiming,0x43168,calculateCrankingTimingLeading,ref
0x141FC,engineControlCalculateTiming,0x431E6,calculateCrankingTimingTrailing,ref
0x141FC,engineControlCalculateTiming,0x4B89C,calculateIgnitionDwellAdder,ref
0x1439A,FUN_0001439a,0x3920,getSR,ref
0x1439A,FUN_0001439a,0x3934,setSR,ref
0x1439A,FUN_0001439a,0x10766,FUN_00010766,ref
0x1439A,FUN_0001439a,0x10B34,FUN_00010b34,ref
0x143BA,FUN_000143ba,0x3920,getSR,ref
0x143BA,FUN_000143ba,0x3934,setSR,ref
0x143BA,FUN_000143ba,0x1076E,FUN_0001076e,ref
0x143D2,fuelCutCondtionRelated,0x3920,getSR,ref
0x143D2,fuelCutCondtionRelated,0x3934,setSR,ref
0x143D2,fuelCutCondtionRelated,0x127E8,vehicleSpeedAndBrakingFuelCut?,ref
0x143D2,fuelCutCondtionRelated,0x12904,calculateOffThrottleTimingDerate,ref
0x143D2,fuelCutCondtionRelated,0x12B6A,calculateOffThrottleORFuelCutTimer,ref
0x143D2,fuelCutCondtionRelated,0x12BD6,somethingEngineLoadCalc,ref
0x14520,FUN_00014520,0x3920,getSR,ref
0x14520,FUN_00014520,0x3934,setSR,ref
0x14520,FUN_00014520,0x13760,calcKnockRAMUpdate?,ref
0x14520,FUN_00014520,0x139B4,calculateKnockConditonClearedAddTimingBack,ref
0x14520,FUN_00014520,0x13C44,getEngineConditionsForKnockControl??,ref
0x14520,FUN_00014520,0x13D1C,FUN_00013d1c,ref
0x14520,FUN_00014520,0x13E04,debounceThrottleRate,ref
0x14520,FUN_00014520,0x146B4,FUN_000146b4,ref
0x14520,FUN_00014520,0x178E8,calculateKnockTimingDerateConditionEvents,ref
0x14520,FUN_00014520,0x21E64,acCompressorLeadingTimingRetard,ref
0x14520,FUN_00014520,0x21F64,acCompressorTrailingTimingRetard,ref
0x14520,FUN_00014520,0x42230,calculateThrottlePercentDuringLift,ref
0x14520,FUN_00014520,0x42330,liftoffRelated??,ref
0x14520,FUN_00014520,0x42F2C,getThrottleLessThanLookupTimer,ref
0x14520,FUN_00014520,0x42FD4,FUN_00042fd4,ref
0x14520,FUN_00014520,0x4305E,can216DataPlausibilityCheck,ref
0x14586,torqueModelRealted,0x3920,getSR,ref
0x14586,torqueModelRealted,0x3934,setSR,ref
0x14586,torqueModelRealted,0x18B1C,FUN_00018b1c,ref
0x14586,torqueModelRealted,0x18BC2,FUN_00018bc2,ref
0x14586,torqueModelRealted,0x18C58,FUN_00018c58,ref
0x14586,torqueModelRealted,0x18CAC,FUN_00018cac,ref
0x14586,torqueModelRealted,0x42EDA,FUN_00042eda,ref
0x14586,torqueModelRealted,0x43006,FUN_00043006,ref
0x145BC,calculateLeadingTimingCompensations,0x3920,getSR,ref
0x145BC,calculateLeadingTimingCompensations,0x3934,setSR,ref
0x145BC,calculateLeadingTimingCompensations,0x13FF4,calcLeadingTimingIATCompensation,ref
0x145BC,calculateLeadingTimingCompensations,0x14064,calculateAllTimingLoadCompensation,ref
0x145DA,leadingAndTrailingSeperationMain,0x3920,getSR,ref
0x145DA,leadingAndTrailingSeperationMain,0x3934,setSR,ref
0x145DA,leadingAndTrailingSeperationMain,0x12D30,engineConditionDetectForTimingModification,ref
0x145DA,leadingAndTrailingSeperationMain,0x12E94,leadingAndTrailingSeperatorSomething,ref
0x145DA,leadingAndTrailingSeperationMain,0x13070,roughKnockCorrection,ref
0x145DA,leadingAndTrailingSeperationMain,0x430A4,getCoolantTempBool,ref
0x14604,FUN_00014604,0x3920,getSR,ref
0x14604,FUN_00014604,0x3934,setSR,ref
0x14614,updateKnockRamTHUNK,0x13674,updateKnockRamTHUNK,ref
0x1461A,thunk_FUN_0001367e,0x1367E,FUN_0001367e,ref
0x14620,FUN_00014620,0x3920,getSR,ref
0x14620,FUN_00014620,0x3934,setSR,ref
0x14620,FUN_00014620,0x1031C,FUN_0001031c,ref
0x1477C,getEngineCrankingState??,0x20AC,2DLookup_FP_8bit,ref
0x14804,FUN_00014804,0x2068,2DLookup,ref
0x14824,FUN_00014824,0x2068,2DLookup,ref
0x14824,FUN_00014824,0x3E0AC,floatDivideDiv0errCheck_SIG_DIVISOR,ref
0x148A4,detectIdleConditions???,0x23B0,firstOrderFilter_SIG_SIGPREV_MIN_FF,ref
0x148A4,detectIdleConditions???,0x2440,isNotZero_wDivideByZero_Protect,ref
0x148A4,detectIdleConditions???,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x148A4,detectIdleConditions???,0x2478,addSaturate8Bit,ref
0x14C70,idleTableLookupRelated?,0x2068,2DLookup,ref
0x14C70,idleTableLookupRelated?,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x14C70,idleTableLookupRelated?,0x2404,saturate_SIGNAL_LOWER_UPPER,ref
0x14ECC,FUN_00014ecc,0x20DC,3dLookup,ref
0x14ECC,FUN_00014ecc,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x14ECC,FUN_00014ecc,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x14FCC,idleController?,0x2068,2DLookup,ref
0x14FCC,idleController?,0x23B0,firstOrderFilter_SIG_SIGPREV_MIN_FF,ref
0x14FCC,idleController?,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x14FCC,idleController?,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x14FCC,idleController?,0x15614,FUN_00015614,bsr
0x14FCC,idleController?,0x15726,FUN_00015726,bsr
0x14FCC,idleController?,0x5B284,FUN_0005b284,ref
0x15614,FUN_00015614,0x2068,2DLookup,ref
0x15614,FUN_00015614,0x23E4,saturateLow_SIGNAL_LOWERBOUND,ref
0x15614,FUN_00015614,0x2460,add16bitSaturate_ADD1_ADD2,ref
0x15726,FUN_00015726,0x2068,2DLookup,ref
