def_file,rom_code,addr,end_addr,name,units,storage,size
60E1C500_commented_defs.xml,60E1C500,0x71010,0x71010,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71058,0x71058,Table 2D - 99 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7106c,0x7106c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71070,0x71070,Table 2D - 100 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71074,0x71074,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710bc,0x710bc,Table 2D - 101 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710d0,0x710d0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710d4,0x710d4,Table 2D - 102 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710d8,0x710d8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710f4,0x710f4,Open Loop Changeover Enrichment,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x710fc,0x710fc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7112c,0x7112c,Table 2D - 320 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71144,0x71144,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71148,0x71148,Table 2D - 321 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7114c,0x7114c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7117c,0x7117c,Table 2D - 322 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71194,0x71194,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x711c4,0x711c4,Table 2D - 323 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x711dc,0x711dc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x711f8,0x711f8,Table 2D - 324 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71208,0x71208,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71224,0x71224,Table 2D - 325 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71234,0x71234,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71248,0x71248,Table 2D - 326 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71254,0x71254,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71270,0x71270,Table 2D - 327 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71280,0x71280,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7129c,0x7129c,Table 2D - 328 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x712ac,0x712ac,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x712dc,0x712dc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x712fc,0x712fc,Open Loop Target - Throttle Tip In,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7135c,0x7135c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x713b0,0x713b0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x713fc,0x713fc,Open Loop Target,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7158c,0x7158c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71590,0x71590,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71594,0x71594,Open Loop Target - Throttle Tip In (Safe Mode),,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71598,0x71598,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7159c,0x7159c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x715a0,0x715a0,Open Loop Target (Safe Mode),,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x715a4,0x715a4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x715d4,0x715d4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x715f4,0x715f4,Open Loop Target - Throttle Tip in - Coolant Temp Implausible B,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71654,0x71654,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x716a8,0x716a8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x716f4,0x716f4,Open Loop Target - Coolant Temp Implausible - Gear 5-6,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71884,0x71884,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x718b4,0x718b4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x718d4,0x718d4,Open Loop Target - Throttle Tip in - Coolant Temp Implausible A,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71934,0x71934,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71988,0x71988,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x719d4,0x719d4,Open Loop Target - Coolant Temp Implausible - Gear 1-4,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71ba8,0x71ba8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71bd4,0x71bd4,Table 2D - 329 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71c6c,0x71c6c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71c90,0x71c90,Table 2D - 104 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71c9c,0x71c9c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71cc0,0x71cc0,Table 2D - 105 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71cf8,0x71cf8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d1c,0x71d1c,Ignition Leading - Idle Error Timing Correction - Unknown Bool False,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d28,0x71d28,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d4c,0x71d4c,Ignition Leading - Idle Error Timing Correction - Unknown Bool True,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d58,0x71d58,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d7c,0x71d7c,Ignition Trailing - Idle Error Timing Correction - Unknown Bool False,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71d88,0x71d88,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71dac,0x71dac,Ignition Trailing - Idle Error Timing Correction - Unknown Bool True,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71de8,0x71de8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71e40,0x71e40,Table 2D - 110 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71e58,0x71e58,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71eb0,0x71eb0,Table 2D - 111 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71ed0,0x71ed0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71ef4,0x71ef4,Ignition Leading/Trailing - Intake Air Temperature Compensation - On Throttle,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f00,0x71f00,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f24,0x71f24,Table 2D - 113 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f30,0x71f30,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f4c,0x71f4c,Table 2D - 114 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f5c,0x71f5c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f78,0x71f78,Table 2D - 115 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71f88,0x71f88,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71fa4,0x71fa4,Table 2D - 116 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71fbc,0x71fbc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71fd4,0x71fd4,Table 2D - 117 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x71fec,0x71fec,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72038,0x72038,DSC Mode C - Max Throttle Plate Opening Allowed,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7204c,0x7204c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x720b4,0x720b4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72100,0x72100,Trans Requested Torque To Throttle Plate Position Position,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x724dc,0x724dc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72514,0x72514,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72564,0x72564,Throttle Position To Torque,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x727d8,0x727d8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x727e8,0x727e8,Table 2D - 119 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x727ec,0x727ec,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7282c,0x7282c,Table 2D - 120 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7284c,0x7284c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72868,0x72868,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72878,0x72878,Table 3D - 43 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72894,0x72894,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x728b8,0x728b8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x728dc,0x728dc,Table 3D - 44 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72930,0x72930,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72970,0x72970,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x729ac,0x729ac,Table 3D - 45 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72b8c,0x72b8c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72be0,0x72be0,Table 2D - 121 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72bf8,0x72bf8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72c2c,0x72c2c,Table 2D - 122 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72c3c,0x72c3c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72c70,0x72c70,Table 2D - 123 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72c94,0x72c94,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72cc0,0x72cc0,Table 2D - 124 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72ccc,0x72ccc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72cf8,0x72cf8,Table 2D - 125 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d04,0x72d04,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d30,0x72d30,Table 2D - 126 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d3c,0x72d3c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d58,0x72d58,Table 2D - 330,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d68,0x72d68,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72d98,0x72d98,Table 2D - 127 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72db0,0x72db0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72dc4,0x72dc4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72dd4,0x72dd4,Table 3D - 46 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e10,0x72e10,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e24,0x72e24,Table 2D - 128 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e2c,0x72e2c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e40,0x72e40,Table 2D - 129 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e48,0x72e48,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72e5c,0x72e5c,Table 2D - 130 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72efc,0x72efc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72f14,0x72f14,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72f2c,0x72f2c,Table 3D - 48 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72f50,0x72f50,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72f68,0x72f68,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72f84,0x72f84,Table 3D - 109 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x72fdc,0x72fdc,Maximum Throttle Angle,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73008,0x73008,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73028,0x73028,Throttle Pedal Percent Decreasing Filter Factor,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73030,0x73030,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73050,0x73050,Table 2D - 132 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73058,0x73058,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73078,0x73078,Table 2D - 133 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73080,0x73080,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730a0,0x730a0,Table 2D - 134 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730a8,0x730a8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730c4,0x730c4,Table 2D - 135 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730cc,0x730cc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730e8,0x730e8,Table 2D - 136 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x730f0,0x730f0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7311c,0x7311c,Table 2D - 137 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73128,0x73128,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73154,0x73154,Table 2D - 138 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73160,0x73160,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73180,0x73180,Table 2D - 139 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73188,0x73188,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x731a8,0x731a8,Table 2D - 140 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x731b0,0x731b0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x731d0,0x731d0,Table 2D - 141 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x731d8,0x731d8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x731f8,0x731f8,Table 2D - 142 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73200,0x73200,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7321c,0x7321c,Table 2D - 143 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73224,0x73224,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73278,0x73278,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x732c0,0x732c0,Throttle Pedal to Throttle Plate Request - Gear 1/2,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x735b4,0x735b4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73608,0x73608,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73650,0x73650,Throttle Pedal to Throttle Plate Request - Gear Neutral,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73944,0x73944,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73998,0x73998,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x739e0,0x739e0,Throttle Pedal to Throttle Plate Request - Gear 5/6,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73cd4,0x73cd4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73d28,0x73d28,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x73d70,0x73d70,Throttle Pedal to Throttle Plate Request - Gear 3/4,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x740a0,0x740a0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x740c4,0x740c4,Table 2D - 144 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x740d8,0x740d8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74120,0x74120,Table 2D - 145 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74144,0x74144,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74168,0x74168,Table 2D - 146 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7417c,0x7417c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x741a0,0x741a0,Table 2D - 147 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x741b4,0x741b4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x741c8,0x741c8,Table 2D - 331,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74334,0x74334,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74350,0x74350,Battery Temperature Model - Decay Amount,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74358,0x74358,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7437c,0x7437c,Desired Charge Voltage,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74390,0x74390,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x743bc,0x743bc,Alternator Duty Cycle Max,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x743d4,0x743d4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74408,0x74408,Alternator Diagnostic Voltage Delta to DC,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74424,0x74424,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74448,0x74448,Table 2D - 152 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7445c,0x7445c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74480,0x74480,Table 2D - 153 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74494,0x74494,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x744b8,0x744b8,Table 2D - 154 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x744cc,0x744cc,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x744f0,0x744f0,Table 2D - 155 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74504,0x74504,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74530,0x74530,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74560,0x74560,Alternator Voltage Delta - Diagnostic Request,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74634,0x74634,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7465c,0x7465c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x746a0,0x746a0,Table 3D - 54 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x747f4,0x747f4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7481c,0x7481c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74860,0x74860,Table 3D - 55 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x749f8,0x749f8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74a3c,0x74a3c,Table 2D - 157 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74aa4,0x74aa4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74ae8,0x74ae8,Table 2D - 332 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74b0c,0x74b0c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74b50,0x74b50,Table 2D - 333 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74c14,0x74c14,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74c2c,0x74c2c,Table 2D - 334 Check DataType,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74c34,0x74c34,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74c68,0x74c68,Rotor 1 Ignition Dwell,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74c84,0x74c84,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74cb8,0x74cb8,Rotor 2 Ignition Dwell,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74d68,0x74d68,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74d7c,0x74d7c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74dcc,0x74dcc,Table 3D - 110 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74e30,0x74e30,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74e74,0x74e74,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74e80,0x74e80,Table 3D - 56 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74ee8,0x74ee8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74f2c,0x74f2c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74f38,0x74f38,Table 3D - 57 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74fa0,0x74fa0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74fe4,0x74fe4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x74ff0,0x74ff0,Table 3D - 58 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75060,0x75060,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x750aa,0x750aa,Table 2D - 160 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x750d0,0x750d0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x750f4,0x750f4,Table 2D - 161 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7510c,0x7510c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7513e,0x7513e,Table 2D - 162 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7515c,0x7515c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x751b0,0x751b0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x751fc,0x751fc,Ignition Timing Leading - DSC Mode A - Base,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x753a4,0x753a4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x753f8,0x753f8,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75470,0x75470,Table 3D - 60 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75790,0x75790,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x757e4,0x757e4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7585c,0x7585c,Engine Torque,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75b78,0x75b78,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75ba0,0x75ba0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75bfe,0x75bfe,Table 3D - 62 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75d54,0x75d54,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75d68,0x75d68,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75d74,0x75d74,Table 3D - 63 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75db4,0x75db4,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x75dc4,0x75dc4,Table 2D - 163 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76214,0x76214,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76218,0x76218,Table 2D - 164 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7621c,0x7621c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76220,0x76220,Table 2D - 165 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76224,0x76224,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76248,0x76248,Engine On Time Threshold,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x762e0,0x762e0,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76300,0x76300,Table 2D - 166 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76308,0x76308,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76324,0x76324,Table 2D - 167 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76334,0x76334,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76350,0x76350,Table 2D - 168 ,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7636c,0x7636c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76398,0x76398,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x763c4,0x763c4,Primary Injector Weighted Engine Temp Multiplier,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76440,0x76440,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76444,0x76444,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76448,0x76448,Secondary 1 Injector Weighted Engine Temp Multiplier,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x7644c,0x7644c,,,addr(storageaddress),
60E1C500_commented_defs.xml,60E1C500,0x76450,0x76450,,,addr(storageaddress),
